comissao_id,sigla,casa,id_parlamentar_parlametria,cargo,situacao,data_inicio,data_fim,is_membro_atual
2004,CDC,camara,1204477,Suplente,Suplente,2019-03-19,2020-02-03,FALSE
2004,CDC,camara,1116379,Suplente,Suplente,2019-03-19,2020-02-03,FALSE
2004,CDC,camara,1205550,Segundo Vice-presidente,Titular,2019-03-20,2021-03-11,FALSE
2004,CDC,camara,172442,Terceiro Vice-presidente,Titular,2019-03-20,2021-03-11,FALSE
2004,CDC,camara,1198197,Suplente,Suplente,2019-03-21,2020-02-03,FALSE
2004,CDC,camara,1204365,Suplente,Suplente,2019-05-07,2020-02-03,FALSE
2004,CDC,camara,1178989,Suplente,Suplente,2019-05-21,2020-02-03,FALSE
2004,CDC,camara,1204395,Suplente,Suplente,2019-07-02,2019-07-04,FALSE
2004,CDC,camara,1204474,Suplente,Suplente,2019-08-28,2019-09-10,FALSE
2004,CDC,camara,1178956,Suplente,Suplente,2019-09-26,2020-02-03,FALSE
2004,CDC,camara,1204375,Titular,Titular,2021-03-09,NA,TRUE
2004,CDC,camara,1204546,Titular,Titular,2021-03-09,NA,TRUE
2004,CDC,camara,1204502,Suplente,Suplente,2021-03-09,NA,TRUE
2004,CDC,camara,1204380,Suplente,Suplente,2021-03-09,NA,TRUE
2004,CDC,camara,1204575,Suplente,Suplente,2021-03-09,NA,TRUE
2004,CDC,camara,1178844,Suplente,Suplente,2021-03-09,NA,TRUE
2004,CDC,camara,1204513,Suplente,Suplente,2021-03-09,2021-03-23,FALSE
2004,CDC,camara,174262,Titular,Titular,2021-03-10,2021-05-25,FALSE
2004,CDC,camara,1141427,Suplente,Suplente,2021-03-10,NA,TRUE
2004,CDC,camara,1204409,Suplente,Suplente,2021-03-10,NA,TRUE
2004,CDC,camara,1213274,Suplente,Suplente,2021-03-10,NA,TRUE
2004,CDC,camara,174400,Suplente,Suplente,2021-03-10,NA,TRUE
2004,CDC,camara,173808,Suplente,Suplente,2021-03-10,NA,TRUE
2004,CDC,camara,174159,Suplente,Suplente,2021-03-10,2021-03-31,FALSE
2004,CDC,camara,173441,Presidente,Titular,2021-03-11,NA,TRUE
2004,CDC,camara,1204392,Suplente,Suplente,2021-04-08,NA,TRUE
2004,CDC,camara,1205550,Segundo Vice-presidente,Titular,2021-06-17,NA,TRUE
2004,CDC,camara,1178863,Terceiro Vice-presidente,Titular,2021-06-17,NA,TRUE
2008,CDEICS,camara,1204435,Titular,Titular,2019-03-12,2019-10-30,FALSE
2008,CDEICS,camara,1204475,Titular,Titular,2019-03-12,2020-02-03,FALSE
2008,CDEICS,camara,1204490,Titular,Titular,2019-03-12,2020-02-03,FALSE
2008,CDEICS,camara,1196358,Titular,Titular,2019-03-12,2020-02-03,FALSE
2008,CDEICS,camara,1204356,Titular,Titular,2019-03-12,2020-02-03,FALSE
2008,CDEICS,camara,1204516,Titular,Titular,2019-03-12,2020-02-03,FALSE
2008,CDEICS,camara,1204526,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
2008,CDEICS,camara,1204465,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
2008,CDEICS,camara,1204380,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
2008,CDEICS,camara,1204513,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
2008,CDEICS,camara,1204419,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
2008,CDEICS,camara,1204489,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
2008,CDEICS,camara,1160665,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
2008,CDEICS,camara,1151208,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
2008,CDEICS,camara,1141555,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
2008,CDEICS,camara,1178992,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
2008,CDEICS,camara,1204551,Presidente,Titular,2019-03-13,2021-03-10,FALSE
2008,CDEICS,camara,1204411,Titular,Titular,2019-03-13,2019-04-24,FALSE
2008,CDEICS,camara,1204559,Titular,Titular,2019-03-13,2020-02-03,FALSE
2008,CDEICS,camara,1178873,Titular,Titular,2019-03-13,2020-02-03,FALSE
2008,CDEICS,camara,174376,Titular,Titular,2019-03-13,2020-02-03,FALSE
2008,CDEICS,camara,1204366,Suplente,Suplente,2019-03-13,2019-09-25,FALSE
2008,CDEICS,camara,1141422,Suplente,Suplente,2019-03-13,2020-02-03,FALSE
2008,CDEICS,camara,1204555,Suplente,Suplente,2019-03-13,2020-02-03,FALSE
2008,CDEICS,camara,1162332,Suplente,Suplente,2019-03-13,2020-02-03,FALSE
2008,CDEICS,camara,174060,Suplente,Suplente,2019-03-13,2020-02-03,FALSE
2008,CDEICS,camara,1132504,Suplente,Suplente,2019-03-13,2020-02-03,FALSE
2008,CDEICS,camara,1178910,Suplente,Suplente,2019-03-13,2020-02-03,FALSE
2008,CDEICS,camara,1160512,Suplente,Suplente,2019-03-20,2020-02-03,FALSE
2008,CDEICS,camara,1143084,Segundo Vice-presidente,Titular,2019-07-10,2021-03-10,FALSE
2008,CDEICS,camara,1198783,Terceiro Vice-presidente,Titular,2019-07-10,2021-03-10,FALSE
2008,CDEICS,camara,1141450,Titular,Titular,2019-09-17,2020-02-03,FALSE
2008,CDEICS,camara,174554,Titular,Titular,2019-09-18,2019-10-15,FALSE
2008,CDEICS,camara,1204434,Titular,Titular,2021-03-09,NA,TRUE
2008,CDEICS,camara,1204539,Titular,Titular,2021-03-09,NA,TRUE
2008,CDEICS,camara,1160532,Titular,Titular,2021-03-09,NA,TRUE
2008,CDEICS,camara,1146307,Suplente,Suplente,2021-03-09,NA,TRUE
2008,CDEICS,camara,1204457,Suplente,Suplente,2021-03-09,NA,TRUE
2008,CDEICS,camara,1204545,Suplente,Suplente,2021-03-09,NA,TRUE
2008,CDEICS,camara,1171623,Suplente,Suplente,2021-03-09,NA,TRUE
2008,CDEICS,camara,1178879,Suplente,Suplente,2021-03-09,NA,TRUE
2008,CDEICS,camara,1204573,Presidente,Titular,2021-03-10,NA,TRUE
2008,CDEICS,camara,1204522,Primeiro Vice-presidente,Titular,2021-03-10,NA,TRUE
2008,CDEICS,camara,1178924,Terceiro Vice-presidente,Titular,2021-03-10,NA,TRUE
2008,CDEICS,camara,1204468,Titular,Titular,2021-03-10,NA,TRUE
2008,CDEICS,camara,1204527,Suplente,Suplente,2021-03-10,NA,TRUE
2008,CDEICS,camara,1215043,Suplente,Suplente,2021-03-10,NA,TRUE
2008,CDEICS,camara,1141459,Suplente,Suplente,2021-03-10,NA,TRUE
2008,CDEICS,camara,1216198,Titular,Titular,2021-04-14,2021-05-11,FALSE
2008,CDEICS,camara,1216545,Suplente,Suplente,2021-05-19,2021-08-12,FALSE
2008,CDEICS,camara,174253,Titular,Titular,2021-07-01,NA,TRUE
2007,CDHM,camara,1207176,Titular,Titular,2019-03-12,2019-07-09,FALSE
2007,CDHM,camara,1204420,Titular,Titular,2019-03-12,2019-10-31,FALSE
2007,CDHM,camara,181055,Titular,Titular,2019-03-12,2020-02-03,FALSE
2007,CDHM,camara,1204364,Titular,Titular,2019-03-12,2020-02-03,FALSE
2007,CDHM,camara,1204411,Titular,Titular,2019-03-12,2020-02-03,FALSE
2007,CDHM,camara,1160556,Titular,Titular,2019-03-12,2020-02-03,FALSE
2007,CDHM,camara,167138,Titular,Titular,2019-03-12,2020-02-03,FALSE
2007,CDHM,camara,1178908,Titular,Titular,2019-03-12,2020-02-03,FALSE
2007,CDHM,camara,1160534,Titular,Titular,2019-03-12,2020-02-03,FALSE
2007,CDHM,camara,1204544,Suplente,Suplente,2019-03-12,2019-04-24,FALSE
2007,CDHM,camara,1154178,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
2007,CDHM,camara,1178961,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
2007,CDHM,camara,1204430,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
2007,CDHM,camara,1204447,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
2007,CDHM,camara,1204451,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
2007,CDHM,camara,1204531,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
2007,CDHM,camara,1204533,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
2007,CDHM,camara,1204554,Titular,Titular,2019-03-13,2019-06-25,FALSE
2007,CDHM,camara,1204472,Titular,Titular,2019-03-13,2020-02-03,FALSE
2007,CDHM,camara,1178947,Titular,Titular,2019-03-13,2020-02-03,FALSE
2007,CDHM,camara,1160653,Suplente,Suplente,2019-03-13,2019-05-30,FALSE
2007,CDHM,camara,1204529,Suplente,Suplente,2019-03-13,2019-06-25,FALSE
2007,CDHM,camara,1204480,Suplente,Suplente,2019-03-13,2020-02-03,FALSE
2007,CDHM,camara,1204561,Suplente,Suplente,2019-03-13,2020-02-03,FALSE
2007,CDHM,camara,1204468,Suplente,Suplente,2019-03-13,2020-02-03,FALSE
2007,CDHM,camara,1204393,Suplente,Suplente,2019-03-13,2020-02-03,FALSE
2007,CDHM,camara,1112437,Suplente,Suplente,2019-03-13,2020-02-03,FALSE
2007,CDHM,camara,1160601,Suplente,Suplente,2019-03-13,2020-02-03,FALSE
2007,CDHM,camara,174160,Suplente,Suplente,2019-03-13,2020-02-03,FALSE
2007,CDHM,camara,1178873,Presidente,Titular,2019-03-14,2021-03-11,FALSE
2007,CDHM,camara,1157130,Segundo Vice-presidente,Titular,2019-03-20,2021-03-11,FALSE
2007,CDHM,camara,1204352,Terceiro Vice-presidente,Titular,2019-03-20,2021-03-11,FALSE
2007,CDHM,camara,1204414,Titular,Titular,2019-03-20,2020-02-03,FALSE
2007,CDHM,camara,1204372,Suplente,Suplente,2019-03-20,2020-02-03,FALSE
2007,CDHM,camara,1178937,Titular,Titular,2019-06-25,2019-06-26,FALSE
2007,CDHM,camara,1204354,Suplente,Suplente,2019-06-25,2019-06-26,FALSE
2007,CDHM,camara,1204427,Suplente,Suplente,2019-08-20,2020-02-03,FALSE
2007,CDHM,camara,1204460,Suplente,Suplente,2019-08-20,2020-02-03,FALSE
2007,CDHM,camara,1204458,Titular,Titular,2019-10-31,2020-02-03,FALSE
2007,CDHM,camara,1204520,Titular,Titular,2021-03-09,NA,TRUE
2007,CDHM,camara,1215044,Titular,Titular,2021-03-09,NA,TRUE
2007,CDHM,camara,1178987,Titular,Titular,2021-03-09,2021-03-24,FALSE
2007,CDHM,camara,1204538,Suplente,Suplente,2021-03-09,NA,TRUE
2007,CDHM,camara,1204539,Suplente,Suplente,2021-03-09,NA,TRUE
2007,CDHM,camara,192346,Suplente,Suplente,2021-03-09,NA,TRUE
2007,CDHM,camara,166179,Suplente,Suplente,2021-03-09,NA,TRUE
2007,CDHM,camara,174784,Suplente,Suplente,2021-03-09,NA,TRUE
2007,CDHM,camara,1160535,Suplente,Suplente,2021-03-10,NA,TRUE
2007,CDHM,camara,1204495,Suplente,Suplente,2021-03-10,2021-03-10,FALSE
2007,CDHM,camara,1204426,Presidente,Titular,2021-03-11,NA,TRUE
2007,CDHM,camara,1160575,Segundo Vice-presidente,Titular,2021-03-24,NA,TRUE
2007,CDHM,camara,1204535,Terceiro Vice-presidente,Titular,2021-03-24,2021-08-10,FALSE
2007,CDHM,camara,1204467,Suplente,Suplente,2021-04-05,NA,TRUE
2007,CDHM,camara,1204454,Suplente,Suplente,2021-04-07,NA,TRUE
2007,CDHM,camara,1146307,Titular,Titular,2021-08-09,2021-08-12,FALSE
2007,CDHM,camara,1204449,Suplente,Suplente,2021-08-10,2021-08-11,FALSE
2007,CDHM,camara,1152605,Titular,Titular,2021-08-13,2021-08-30,FALSE
2006,CDU,camara,1160589,Titular,Titular,2019-03-12,2019-03-19,FALSE
2006,CDU,camara,1204458,Titular,Titular,2019-03-12,2019-08-13,FALSE
2006,CDU,camara,1204472,Titular,Titular,2019-03-12,2020-02-03,FALSE
2006,CDU,camara,1121948,Titular,Titular,2019-03-12,2020-02-03,FALSE
2006,CDU,camara,1204392,Titular,Titular,2019-03-12,2020-02-03,FALSE
2006,CDU,camara,1178934,Titular,Titular,2019-03-12,2020-02-03,FALSE
2006,CDU,camara,1204385,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
2006,CDU,camara,1204471,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
2006,CDU,camara,1204547,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
2006,CDU,camara,1204418,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
2006,CDU,camara,1160619,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
2006,CDU,camara,173460,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
2006,CDU,camara,1178889,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
2006,CDU,camara,1204554,Titular,Titular,2019-03-13,2019-03-14,FALSE
2006,CDU,camara,1160508,Titular,Titular,2019-03-13,2019-03-21,FALSE
2006,CDU,camara,1204555,Titular,Titular,2019-03-13,2020-02-03,FALSE
2006,CDU,camara,1204558,Titular,Titular,2019-03-13,2020-02-03,FALSE
2006,CDU,camara,1141434,Titular,Titular,2019-03-13,2020-02-03,FALSE
2006,CDU,camara,1160569,Suplente,Suplente,2019-03-13,2019-03-26,FALSE
2006,CDU,camara,1204529,Suplente,Suplente,2019-03-13,2019-04-15,FALSE
2006,CDU,camara,1204429,Suplente,Suplente,2019-03-13,2019-05-21,FALSE
2006,CDU,camara,1178866,Suplente,Suplente,2019-03-13,2019-09-04,FALSE
2006,CDU,camara,1178990,Suplente,Suplente,2019-03-13,2020-02-03,FALSE
2006,CDU,camara,1204485,Suplente,Suplente,2019-03-13,2020-02-03,FALSE
2006,CDU,camara,1204428,Suplente,Suplente,2019-03-13,2020-02-03,FALSE
2006,CDU,camara,1204552,Suplente,Suplente,2019-03-13,2020-02-03,FALSE
2006,CDU,camara,1160601,Presidente,Titular,2019-03-14,2021-03-10,FALSE
2006,CDU,camara,1204391,Segundo Vice-presidente,Titular,2019-03-14,2021-03-10,FALSE
2006,CDU,camara,166179,Titular,Titular,2019-03-19,2020-02-03,FALSE
2006,CDU,camara,1178972,Titular,Titular,2019-03-19,2020-02-03,FALSE
2006,CDU,camara,1204463,Suplente,Suplente,2019-03-19,2019-07-12,FALSE
2006,CDU,camara,1134812,Suplente,Suplente,2019-03-20,2020-02-03,FALSE
2006,CDU,camara,1209189,Titular,Titular,2019-03-21,2019-10-22,FALSE
2006,CDU,camara,174057,Suplente,Suplente,2019-05-21,2020-02-03,FALSE
2006,CDU,camara,1178930,Suplente,Suplente,2019-06-12,2020-02-03,FALSE
2006,CDU,camara,1211649,Titular,Titular,2019-08-13,2019-10-24,FALSE
2006,CDU,camara,1178984,Titular,Titular,2019-08-20,2019-12-13,FALSE
2006,CDU,camara,1204377,Suplente,Suplente,2019-08-20,2020-02-03,FALSE
2006,CDU,camara,1141488,Suplente,Suplente,2019-09-04,2019-09-18,FALSE
2006,CDU,camara,1160535,Suplente,Suplente,2019-09-18,2020-02-03,FALSE
2006,CDU,camara,1204446,Titular,Titular,2021-03-09,NA,TRUE
2006,CDU,camara,1191923,Titular,Titular,2021-03-09,2021-03-11,FALSE
2006,CDU,camara,1212625,Titular,Titular,2021-03-09,2021-08-03,FALSE
2006,CDU,camara,1160639,Suplente,Suplente,2021-03-09,NA,TRUE
2006,CDU,camara,1204415,Suplente,Suplente,2021-03-09,NA,TRUE
2006,CDU,camara,1215042,Suplente,Suplente,2021-03-09,NA,TRUE
2006,CDU,camara,1204399,Suplente,Suplente,2021-03-09,2021-04-13,FALSE
2006,CDU,camara,174079,Presidente,Titular,2021-03-10,NA,TRUE
2006,CDU,camara,1171623,Titular,Titular,2021-03-10,NA,TRUE
2006,CDU,camara,1204354,Titular,Titular,2021-03-10,NA,TRUE
2006,CDU,camara,1204498,Suplente,Suplente,2021-03-10,NA,TRUE
2006,CDU,camara,1204503,Suplente,Suplente,2021-03-10,NA,TRUE
2006,CDU,camara,1204570,Suplente,Suplente,2021-03-10,NA,TRUE
2006,CDU,camara,1204478,Titular,Titular,2021-03-16,2021-03-24,FALSE
2006,CDU,camara,1216545,Suplente,Suplente,2021-05-27,2021-08-12,FALSE
2006,CDU,camara,174254,Suplente,Suplente,2021-07-07,2021-08-10,FALSE
2009,CE,camara,1204377,Titular,Titular,2019-03-11,2020-02-03,FALSE
2009,CE,camara,1204433,Suplente,Suplente,2019-03-11,2020-02-03,FALSE
2009,CE,camara,1204411,Titular,Titular,2019-03-12,2019-03-13,FALSE
2009,CE,camara,1160653,Titular,Titular,2019-03-12,2019-03-13,FALSE
2009,CE,camara,1205865,Titular,Titular,2019-03-12,2019-04-23,FALSE
2009,CE,camara,1204357,Titular,Titular,2019-03-12,2020-02-03,FALSE
2009,CE,camara,1204465,Titular,Titular,2019-03-12,2020-02-03,FALSE
2009,CE,camara,1204549,Titular,Titular,2019-03-12,2020-02-03,FALSE
2009,CE,camara,1204390,Titular,Titular,2019-03-12,2020-02-03,FALSE
2009,CE,camara,1204410,Titular,Titular,2019-03-12,2020-02-03,FALSE
2009,CE,camara,1204519,Titular,Titular,2019-03-12,2020-02-03,FALSE
2009,CE,camara,1204533,Titular,Titular,2019-03-12,2020-02-03,FALSE
2009,CE,camara,1204534,Titular,Titular,2019-03-12,2020-02-03,FALSE
2009,CE,camara,1204383,Titular,Titular,2019-03-12,2020-02-03,FALSE
2009,CE,camara,1204441,Titular,Titular,2019-03-12,2020-02-03,FALSE
2009,CE,camara,1204565,Titular,Titular,2019-03-12,2020-02-03,FALSE
2009,CE,camara,1204561,Titular,Titular,2019-03-12,2020-02-03,FALSE
2009,CE,camara,169871,Titular,Titular,2019-03-12,2020-02-03,FALSE
2009,CE,camara,1134812,Titular,Titular,2019-03-12,2020-02-03,FALSE
2009,CE,camara,1178945,Suplente,Suplente,2019-03-12,2019-04-03,FALSE
2009,CE,camara,1204400,Suplente,Suplente,2019-03-12,2019-06-04,FALSE
2009,CE,camara,1204408,Suplente,Suplente,2019-03-12,2019-10-23,FALSE
2009,CE,camara,1133968,Suplente,Suplente,2019-03-12,2019-11-06,FALSE
2009,CE,camara,1157130,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
2009,CE,camara,1204397,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
2009,CE,camara,1108338,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
2009,CE,camara,1204359,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
2009,CE,camara,1204369,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
2009,CE,camara,1204460,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
2009,CE,camara,181297,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
2009,CE,camara,1204528,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
2009,CE,camara,174160,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
2009,CE,camara,1204557,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
2009,CE,camara,1204508,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
2009,CE,camara,1178843,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
2009,CE,camara,174655,Suplente,Suplente,2019-03-12,2020-02-03,FALSE
2009,CE,camara,1178912,Presidente,Titular,2019-03-13,2021-03-10,FALSE
2009,CE,camara,174057,Segundo Vice-presidente,Titular,2019-03-13,2021-03-10,FALSE
2009,CE,camara,174459,Titular,Titular,2019-03-13,2019-09-25,FALSE
2009,CE,camara,1178842,Titular,Titular,2019-03-13,2020-02-03,FALSE
2009,CE,camara,1204453,Titular,Titular,2019-03-13,2020-02-03,FALSE
2009,CE,camara,1204467,Titular,Titular,2019-03-13,2020-02-03,FALSE
2009,CE,camara,1178927,Titular,Titular,2019-03-13,2020-02-03,FALSE
2009,CE,camara,1141523,Titular,Titular,2019-03-13,2020-02-03,FALSE
2009,CE,camara,1178997,Titular,Titular,2019-03-13,2020-02-03,FALSE
2009,CE,camara,174352,Titular,Titular,2019-03-13,2020-02-03,FALSE
2009,CE,camara,1160592,Titular,Titular,2019-03-13,2020-02-03,FALSE
2009,CE,camara,1160604,Titular,Titular,2019-03-13,2020-02-03,FALSE
2009,CE,camara,174161,Titular,Titular,2019-03-13,2020-02-03,FALSE
2009,CE,camara,1152605,Titular,Titular,2019-03-13,2020-02-03,FALSE
2009,CE,camara,1178925,Titular,Titular,2019-03-13,2020-02-03,FALSE
2009,CE,camara,1160569,Titular,Titular,2019-03-13,2020-02-03,FALSE
2009,CE,camara,1139285,Titular,Titular,2019-03-13,2020-02-03,FALSE
2009,CE,camara,1178989,Titular,Titular,2019-03-13,2020-02-03,FALSE
2009,CE,camara,1204548,Suplente,Suplente,2019-03-13,2019-03-13,FALSE
2009,CE,camara,1178873,Suplente,Suplente,2019-03-13,2019-03-21,FALSE
2009,CE,camara,1204483,Suplente,Suplente,2019-03-13,2019-04-23,FALSE
2009,CE,camara,174585,Suplente,Suplente,2019-03-13,2019-08-23,FALSE
2009,CE,camara,1204371,Suplente,Suplente,2019-03-13,2019-09-25,FALSE
2009,CE,camara,1204574,Suplente,Suplente,2019-03-13,2019-11-18,FALSE
2009,CE,camara,1204501,Suplente,Suplente,2019-03-13,2020-02-03,FALSE
2009,CE,camara,1204428,Suplente,Suplente,2019-03-13,2020-02-03,FALSE
2009,CE,camara,1141470,Suplente,Suplente,2019-03-13,2020-02-03,FALSE
2009,CE,camara,173531,Suplente,Suplente,2019-03-13,2020-02-03,FALSE
2009,CE,camara,1171619,Suplente,Suplente,2019-03-13,2020-02-03,FALSE
2009,CE,camara,1178994,Suplente,Suplente,2019-03-13,2020-02-03,FALSE
2009,CE,camara,174398,Suplente,Suplente,2019-03-13,2020-02-03,FALSE
2009,CE,camara,1178929,Suplente,Suplente,2019-03-13,2020-02-03,FALSE
2009,CE,camara,1204462,Titular,Titular,2019-03-19,2019-10-16,FALSE
2009,CE,camara,174200,Titular,Titular,2019-03-19,2020-02-03,FALSE
2009,CE,camara,1204555,Suplente,Suplente,2019-03-21,2020-02-03,FALSE
2009,CE,camara,174090,Titular,Titular,2019-03-26,2020-02-03,FALSE
2009,CE,camara,1204429,Suplente,Suplente,2019-05-16,2019-11-26,FALSE
2009,CE,camara,1178956,Terceiro Vice-presidente,Titular,2019-05-29,2021-03-10,FALSE
2009,CE,camara,1204507,Suplente,Suplente,2019-06-04,2020-02-03,FALSE
2009,CE,camara,1204569,Suplente,Suplente,2019-07-02,2019-07-09,FALSE
2009,CE,camara,174554,Suplente,Suplente,2019-08-23,2019-10-08,FALSE
2009,CE,camara,1204427,Suplente,Suplente,2019-10-22,2020-02-03,FALSE
2009,CE,camara,1143084,Suplente,Suplente,2019-10-23,2020-02-03,FALSE
2009,CE,camara,174299,Suplente,Suplente,2019-11-06,2020-02-03,FALSE
2009,CE,camara,174554,Suplente,Suplente,2019-11-18,2019-11-19,FALSE
2009,CE,camara,1204574,Suplente,Suplente,2019-11-19,2020-02-03,FALSE
2009,CE,camara,172442,Suplente,Suplente,2019-11-26,2020-02-03,FALSE
2009,CE,camara,1204429,Suplente,Suplente,2019-11-28,2020-02-03,FALSE
2009,CE,camara,1204377,Titular,Titular,2021-03-09,NA,TRUE
2009,CE,camara,1204390,Titular,Titular,2021-03-09,NA,TRUE
2009,CE,camara,1204410,Titular,Titular,2021-03-09,NA,TRUE
2009,CE,camara,1204519,Titular,Titular,2021-03-09,NA,TRUE
2009,CE,camara,1204533,Titular,Titular,2021-03-09,NA,TRUE
2009,CE,camara,1204534,Titular,Titular,2021-03-09,NA,TRUE
2009,CE,camara,1204383,Titular,Titular,2021-03-09,NA,TRUE
2009,CE,camara,1141523,Titular,Titular,2021-03-09,NA,TRUE
2009,CE,camara,1152605,Titular,Titular,2021-03-09,NA,TRUE
2009,CE,camara,1178997,Titular,Titular,2021-03-09,NA,TRUE
2009,CE,camara,174200,Titular,Titular,2021-03-09,NA,TRUE
2009,CE,camara,174090,Titular,Titular,2021-03-09,NA,TRUE
2009,CE,camara,1160641,Titular,Titular,2021-03-09,NA,TRUE
2009,CE,camara,1204459,Titular,Titular,2021-03-09,NA,TRUE
2009,CE,camara,1178947,Titular,Titular,2021-03-09,2021-03-17,FALSE
2009,CE,camara,1204418,Titular,Titular,2021-03-09,NA,TRUE
2009,CE,camara,1204441,Titular,Titular,2021-03-09,2021-03-10,FALSE
2009,CE,camara,174459,Titular,Titular,2021-03-09,2021-03-10,FALSE
2009,CE,camara,1204566,Titular,Titular,2021-03-09,2021-03-10,FALSE
2009,CE,camara,192346,Titular,Titular,2021-03-09,2021-09-01,FALSE
2009,CE,camara,1178831,Suplente,Suplente,2021-03-09,NA,TRUE
2009,CE,camara,1198783,Suplente,Suplente,2021-03-09,NA,TRUE
2009,CE,camara,1204412,Suplente,Suplente,2021-03-09,NA,TRUE
2009,CE,camara,1204535,Suplente,Suplente,2021-03-09,NA,TRUE
2009,CE,camara,1204375,Suplente,Suplente,2021-03-09,NA,TRUE
2009,CE,camara,190201,Suplente,Suplente,2021-03-09,NA,TRUE
2009,CE,camara,174356,Suplente,Suplente,2021-03-09,NA,TRUE
2009,CE,camara,1178930,Suplente,Suplente,2021-03-09,NA,TRUE
2009,CE,camara,173696,Suplente,Suplente,2021-03-09,NA,TRUE
2009,CE,camara,173486,Suplente,Suplente,2021-03-09,NA,TRUE
2009,CE,camara,1204528,Suplente,Suplente,2021-03-09,NA,TRUE
2009,CE,camara,173531,Suplente,Suplente,2021-03-09,NA,TRUE
2009,CE,camara,1178994,Suplente,Suplente,2021-03-09,NA,TRUE
2009,CE,camara,1204446,Suplente,Suplente,2021-03-09,2021-03-16,FALSE
2009,CE,camara,1204388,Suplente,Suplente,2021-03-09,2021-04-06,FALSE
2009,CE,camara,1213762,Suplente,Suplente,2021-03-09,2021-04-15,FALSE
2009,CE,camara,1212625,Suplente,Suplente,2021-03-09,2021-08-03,FALSE
2009,CE,camara,1160639,Presidente,Titular,2021-03-10,NA,TRUE
2009,CE,camara,1204405,Titular,Titular,2021-03-10,NA,TRUE
2009,CE,camara,1204529,Titular,Titular,2021-03-10,NA,TRUE
2009,CE,camara,1207176,Titular,Titular,2021-03-10,NA,TRUE
2009,CE,camara,1141372,Titular,Titular,2021-03-10,NA,TRUE
2009,CE,camara,169871,Titular,Titular,2021-03-10,NA,TRUE
2009,CE,camara,174352,Titular,Titular,2021-03-10,NA,TRUE
2009,CE,camara,1139285,Titular,Titular,2021-03-10,NA,TRUE
2009,CE,camara,1160604,Titular,Titular,2021-03-10,NA,TRUE
2009,CE,camara,1160592,Titular,Titular,2021-03-10,NA,TRUE
2009,CE,camara,1204453,Titular,Titular,2021-03-10,NA,TRUE
2009,CE,camara,1204467,Titular,Titular,2021-03-10,NA,TRUE
2009,CE,camara,174161,Titular,Titular,2021-03-10,NA,TRUE
2009,CE,camara,1160528,Titular,Titular,2021-03-10,NA,TRUE
2009,CE,camara,1204481,Titular,Titular,2021-03-10,NA,TRUE
2009,CE,camara,1178951,Titular,Titular,2021-03-10,NA,TRUE
2009,CE,camara,1160552,Titular,Titular,2021-03-10,2021-05-06,FALSE
2009,CE,camara,1204480,Suplente,Suplente,2021-03-10,NA,TRUE
2009,CE,camara,1178908,Suplente,Suplente,2021-03-10,NA,TRUE
2009,CE,camara,1178990,Suplente,Suplente,2021-03-10,NA,TRUE
2009,CE,camara,174655,Suplente,Suplente,2021-03-10,NA,TRUE
2009,CE,camara,1178843,Suplente,Suplente,2021-03-10,NA,TRUE
2009,CE,camara,174160,Suplente,Suplente,2021-03-10,NA,TRUE
2009,CE,camara,1204557,Suplente,Suplente,2021-03-10,NA,TRUE
2009,CE,camara,174398,Suplente,Suplente,2021-03-10,NA,TRUE
2009,CE,camara,1204555,Suplente,Suplente,2021-03-10,NA,TRUE
