id_votacao,id_parlamentar,partido,voto
2255149-92,204373,REPUBLICANOS,Sim
2255149-92,73696,PP,Não
2255149-92,204400,PSL,Não
2255149-92,204507,PSL,Não
2255149-92,204533,PDT,Obstrução
2255149-92,68720,PDT,Obstrução
2255149-92,72442,PSB,Obstrução
2255149-92,152610,REPUBLICANOS,Não
2255149-92,178920,PODE,Sim
2255149-92,204519,NOVO,Obstrução
2255149-92,204574,PL,Não
2255149-92,160976,PL,Não
2255149-92,204565,PSL,Sim
2255149-92,178954,MDB,Não
2255149-92,74200,PROS,Sim
2255149-92,204392,PSD,Não
2255149-92,73486,PDT,Obstrução
2255149-92,160534,PSC,Não
2255149-92,178857,PT,Obstrução
2255149-92,204435,PDT,Obstrução
2255149-92,204573,PSD,Não
2255149-92,135054,PL,Não
2255149-92,160508,PT,Obstrução
2255149-92,160640,PROS,Não
2255149-92,178959,PP,Não
2255149-92,204363,PSC,Não
2255149-92,204374,PSL,Não
2255149-92,178831,PP,Não
2255149-92,204372,REPUBLICANOS,Não
2255149-92,204473,PSL,Não
2255149-92,213762,PROS,Não
2255149-92,178986,PT,Obstrução
2255149-92,204393,PT,Obstrução
2255149-92,81297,PSL,Não
2255149-92,204406,PP,Não
2255149-92,204440,PP,Não
2255149-92,204541,PDT,Obstrução
2255149-92,132504,PT,Obstrução
2255149-92,164359,PSL,Não
2255149-92,178879,SOLIDARIEDADE,Não
2255149-92,204490,PSL,Não
2255149-92,196358,PSL,Não
2255149-92,204434,SOLIDARIEDADE,Não
2255149-92,74090,PP,Não
2255149-92,156190,NOVO,Obstrução
2255149-92,178839,MDB,Não
2255149-92,204483,PSB,Obstrução
2255149-92,73433,PT,Obstrução
2255149-92,160587,PSD,Não
2255149-92,178924,PL,Não
2255149-92,204360,PDT,Obstrução
2255149-92,204370,PT,Obstrução
2255149-92,204479,PSL,Não
2255149-92,74784,PSOL,Obstrução
2255149-92,204531,PP,Não
2255149-92,74052,PL,Não
2255149-92,92346,PSL,Não
2255149-92,121948,PP,Não
2255149-92,204449,PSL,Não
2255149-92,204467,PT,Obstrução
2255149-92,160575,PT,Obstrução
2255149-92,204432,SOLIDARIEDADE,Não
2255149-92,178963,PP,Não
2255149-92,74299,PDT,Obstrução
2255149-92,160545,DEM,Obstrução
2255149-92,205476,PSD,Não
2255149-92,73441,REPUBLICANOS,Não
2255149-92,73460,PDT,Obstrução
2255149-92,122195,PSC,Não
2255149-92,108338,PP,Não
2255149-92,178993,DEM,Não
2255149-92,204366,PSB,Obstrução
2255149-92,204381,DEM,Obstrução
2255149-92,178909,DEM,Obstrução
2255149-92,204453,PT,Obstrução
2255149-92,204530,PSB,Obstrução
2255149-92,109429,REPUBLICANOS,Não
2255149-92,204553,AVANTE,Abstenção
2255149-92,204477,PSL,Não
2255149-92,204516,NOVO,Obstrução
2255149-92,73466,CIDADANIA,Obstrução
2255149-92,204355,CIDADANIA,Obstrução
2255149-92,160558,PL,Não
2255149-92,75431,PTB,Sim
2255149-92,160532,DEM,Obstrução
2255149-92,179587,PSL,Não
2255149-92,204451,PSL,Não
2255149-92,178861,PP,Não
2255149-92,204484,PSL,Não
2255149-92,204520,PSL,Não
2255149-92,133968,PDT,Obstrução
2255149-92,204415,PSL,Não
2255149-92,204532,NOVO,Obstrução
2255149-92,204461,NOVO,Obstrução
2255149-92,204365,NOVO,Obstrução
2255149-92,178916,CIDADANIA,Obstrução
2255149-92,204556,PL,Artigo 17
2255149-89,160610,PT,Obstrução
2255149-89,178854,DEM,Não
2255149-89,204409,PSDB,Sim
2255149-89,141518,SOLIDARIEDADE,Abstenção
2255149-89,66179,DEM,Obstrução
2255149-89,178963,PP,Não
2255149-89,204501,PT,Obstrução
2255149-89,66828,PP,Não
2255149-89,178876,PSDB,Não
2255149-89,179001,MDB,Abstenção
2255149-89,74478,PSL,Não
2255149-89,74158,PDT,Obstrução
2255149-89,141401,MDB,Sim
2255149-89,141553,PSDB,Não
2255149-89,73808,PSD,Não
2255149-89,204385,PL,Não
2255149-89,160665,SOLIDARIEDADE,Não
2255149-89,204514,PSL,Não
2255149-89,204353,REPUBLICANOS,Não
2255149-89,74398,PT,Obstrução
2255149-89,73701,PT,Obstrução
2255149-89,204548,PSL,Não
2255149-89,178997,MDB,Não
2255149-89,197438,AVANTE,Não
2255149-89,141398,PT,Obstrução
2255149-89,178921,AVANTE,Não
2255149-89,73801,PCdoB,Obstrução
2255149-89,204565,PSL,Sim
2255149-89,204373,REPUBLICANOS,Sim
2255149-89,204573,PSD,Não
2255149-89,205476,PSD,Não
2255149-89,178977,PSDB,Sim
2255149-89,204456,MDB,Sim
2255149-89,141431,DEM,Obstrução
2255149-89,204557,PSD,Não
2255149-89,204535,PSOL,Obstrução
2255149-89,178961,PSDB,Não
2255149-89,204481,PL,Não
2255149-89,178969,PSD,Não
2255149-89,178884,MDB,Sim
2255149-89,74366,REPUBLICANOS,Não
2255149-89,204466,PSDB,Sim
2255149-89,204503,PT,Obstrução
2255149-89,160535,PT,Obstrução
2255149-89,204412,DEM,Obstrução
2255149-89,204531,PP,Não
2255149-89,74646,PSDB,Não
2255149-89,204435,PDT,Obstrução
2255149-89,178844,PSDB,Não
2255149-89,204550,PL,Não
2255149-89,160619,PSD,Não
2255149-89,74467,PDT,Obstrução
2255149-89,141405,MDB,Não
2255149-89,178962,REPUBLICANOS,Não
2255149-89,194260,PTB,Não
2255149-89,178987,PCdoB,Obstrução
2255149-89,161550,PSB,Não
2255149-89,74273,PSB,Não
2255149-89,178939,PROS,Sim
2255149-89,204450,PP,Não
2255149-89,204476,AVANTE,Não
2255149-89,178839,MDB,Não
2255149-89,74165,PSD,Não
2255149-89,204563,PL,Não
2255149-89,133968,PDT,Obstrução
2255149-89,74585,PL,Não
2255149-89,204460,PSL,Não
2255149-89,205865,PSD,Não
2255149-89,204574,PL,Não
2255149-89,204423,PSC,Não
2255149-89,204364,SOLIDARIEDADE,Não
2255149-89,204529,PL,Não
2255149-89,204496,PSDB,Não
2255149-89,204426,PT,Obstrução
2255149-89,74317,PSD,Não
2255149-89,141516,PSDB,Sim
2255149-89,212625,REPUBLICANOS,Não
2255149-89,198197,AVANTE,Não
2255149-89,74537,PP,Não
2255149-89,216544,PSD,Não
2255149-89,74439,PDT,Obstrução
2255149-89,178863,PROS,Não
2255149-89,74693,DEM,Obstrução
2255149-89,204494,PATRIOTA,Não
2255149-89,204575,REPUBLICANOS,Não
2255149-89,160559,MDB,Não
2255149-89,178860,DEM,Obstrução
2255149-89,74200,PROS,Sim
2255149-89,178985,PL,Não
2255149-89,204515,AVANTE,Sim
2255149-89,166402,PL,Não
2255149-89,204377,CIDADANIA,Obstrução
2255149-89,204446,PSL,Não
2255149-89,204360,PDT,Sim
2255149-89,204439,SOLIDARIEDADE,Não
2255149-89,204362,PSD,Não
2255149-89,204437,REPUBLICANOS,Não
2255149-89,109429,REPUBLICANOS,Não
2255149-89,178922,PSB,Obstrução
2255149-89,204371,PSB,Sim
2255149-89,204482,PSC,Não
2255149-89,213274,PSB,Não
2255149-89,74160,PT,Obstrução
2255149-89,160599,PP,Não
2255149-89,178925,PT,Obstrução
2255149-89,204419,PSC,Não
2255149-89,141427,MDB,Não
2255149-89,196358,PSL,Não
2255149-89,204383,PV,Obstrução
2255149-89,136811,PP,Não
2255149-89,178981,MDB,Sim
2255149-89,178843,PSD,Não
2255149-89,204389,PSB,Obstrução
2255149-89,216313,PSDB,Não
2255149-89,62881,PSDB,Não
2255149-89,178908,PSD,Não
2255149-89,204397,PROS,Não
2255149-89,204484,PSL,Não
2255149-89,204488,PV,Obstrução
2255149-89,178990,PSDB,Sim
2255149-89,178956,PSDB,Sim
2255149-89,204497,PSD,Não
2255149-89,73943,PCdoB,Obstrução
2255149-89,204536,DEM,Obstrução
2255149-89,177282,PDT,Obstrução
2255149-89,160632,SOLIDARIEDADE,Não
2255149-89,178996,MDB,Sim
2255149-89,204405,PSB,Obstrução
2255149-89,204459,MDB,Não
2255149-89,204436,MDB,Não
2255149-89,204504,PSD,Não
2255149-89,205548,PSOL,Obstrução
2255149-89,122195,PSC,Não
2255149-89,74057,PCdoB,Obstrução
2255149-89,74848,PCdoB,Obstrução
2255149-89,204539,MDB,Abstenção
2255149-89,204465,PSD,Não
2255149-89,204502,PSL,Sim
2255149-89,178964,PSB,Obstrução
2255149-89,215043,PODE,Sim
2255149-89,207176,PSDB,Não
2255149-89,204375,AVANTE,Não
2255149-89,204430,PP,Não
2255149-89,204472,PODE,Não
2255149-89,150418,REPUBLICANOS,Não
2255149-89,204518,PATRIOTA,Não
2255149-89,205863,PSL,Não
2255149-89,204474,MDB,Sim
2255149-89,141434,MDB,Não
2255149-89,74419,PSB,Obstrução
2255149-89,141459,PL,Não
2255149-89,178946,PL,Não
2255149-89,204363,PSC,Não
2255149-89,204440,PP,Não
2255149-89,74749,MDB,Não
2255149-89,160553,PSD,Não
2255149-89,204530,PSB,Obstrução
2255149-89,204534,PDT,Sim
2255149-89,74784,PSOL,Obstrução
2255149-89,204416,PSL,Não
2255149-89,204427,PL,Não
2255149-89,204549,PP,Não
2255149-89,151208,PP,Não
2255149-89,204400,PSL,Não
2255149-89,204516,NOVO,Obstrução
2255149-89,178952,MDB,Não
2255149-89,204498,DEM,Obstrução
2255149-89,216198,PSDB,Não
2255149-89,204411,PSL,Não
2255149-89,204480,PT,Obstrução
2255149-89,160511,PSB,Obstrução
2255149-89,74554,PL,Não
2255149-89,178889,PT,Obstrução
2255149-89,204528,NOVO,Obstrução
2255149-89,141439,PDT,Obstrução
2255149-89,204510,PP,Não
2255149-89,157130,PDT,Obstrução
2255149-89,141421,PP,Não
2255149-89,204570,PL,Não
2255149-89,204441,PSC,Não
2255149-89,204571,PDT,Não
2255149-89,204414,REPUBLICANOS,Não
2255149-89,204447,PSD,Não
2255149-89,204559,PT,Obstrução
2255149-89,178933,MDB,Não
2255149-89,74075,MDB,Sim
2255149-89,121948,PP,Não
2255149-89,204425,REPUBLICANOS,Não
2255149-89,73692,MDB,Não
2255149-89,122974,PTB,Não
2255149-89,178831,PP,Não
2255149-89,178896,MDB,Não
2255149-89,204382,PSL,Não
2255149-89,73460,PDT,Obstrução
2255149-89,178868,PSB,Obstrução
2255149-89,107283,PT,Obstrução
2255149-89,204553,AVANTE,Abstenção
2255149-89,204368,PSL,Não
2255149-89,160532,DEM,Obstrução
2255149-89,204369,PSL,Não
2255149-89,143084,SOLIDARIEDADE,Não
2255149-89,204403,PDT,Não
2255149-89,206231,PSB,Obstrução
2255149-89,215044,PSOL,Obstrução
2255149-89,160645,PSDB,Não
2255149-89,178871,PP,Não
2255149-89,204357,PSDB,Sim
2255149-89,178835,PDT,Obstrução
2255149-89,204396,PSD,Não
2255149-89,160592,PT,Obstrução
2255149-89,204492,PT,Obstrução
2255149-89,178948,PP,Não
2255149-89,204413,PATRIOTA,Não
2255149-89,90201,PTB,Não
2255149-89,178953,PSD,Não
2255149-89,204453,PT,Obstrução
2255149-89,204561,PSB,Obstrução
2255149-89,74060,PCdoB,Obstrução
2255149-89,178945,REPUBLICANOS,Não
2255149-89,204547,PSL,Não
2255149-89,178994,MDB,Não
2255149-89,204506,REPUBLICANOS,Não
2255149-89,160518,PROS,Não
2255149-89,160570,PP,Não
2255149-89,178966,PSDB,Não
2255149-89,204449,PSL,Não
2255149-89,178916,CIDADANIA,Obstrução
2255149-89,204444,PSL,Não
2255149-89,204458,PSL,Não
2255149-89,160666,PDT,Obstrução
2255149-89,204421,PSDB,Não
2255149-89,204505,REPUBLICANOS,Não
2255149-89,160642,PATRIOTA,Não
2255149-89,171623,MDB,Não
2255149-89,141513,DEM,Obstrução
2255149-89,178879,SOLIDARIEDADE,Sim
2255149-89,204541,PDT,Obstrução
2255149-89,74044,PTB,Não
2255149-89,141478,PL,Não
2255149-89,73788,PP,Não
2255149-89,74400,PT,Obstrução
2255149-89,204455,PSL,Não
2255149-89,141417,PL,Não
2255149-89,204352,PSB,Obstrução
2255149-89,141523,MDB,Sim
2255149-89,178832,PV,Obstrução
2255149-89,204422,REPUBLICANOS,Não
2255149-89,116379,PSD,Não
2255149-89,141488,PT,Obstrução
2255149-89,178928,PL,Não
2255149-89,204551,SOLIDARIEDADE,Não
2255149-89,215042,PSC,Não
2255149-89,204471,PSDB,Não
2255149-89,204521,PSL,Não
2255149-89,92776,PSD,Não
2255149-89,178836,DEM,Obstrução
2255149-89,204359,PODE,Obstrução
2255149-89,74090,PP,Não
2255149-89,160589,PSDB,Não
2255149-89,160758,PSDB,Não
2255149-89,204374,PSL,Não
2255149-89,74283,PT,Obstrução
2255149-89,178986,PT,Obstrução
2255149-89,178989,PODE,Sim
2255149-89,73433,PT,Obstrução
2255149-89,141531,PSDB,Não
2255149-89,73482,PT,Obstrução
2255149-89,137070,PL,Não
2255149-89,160598,PDT,Obstrução
2255149-89,204366,PSB,Obstrução
2255149-89,204558,PSB,Obstrução
2255149-89,204378,PSL,Não
2255149-89,204495,PT,Obstrução
2255149-89,204546,PSL,Sim
2255149-89,154178,REPUBLICANOS,Não
2255149-89,178829,PL,Não
2255149-89,204491,REPUBLICANOS,Não
2255149-89,204477,PSL,Não
2255149-89,204523,NOVO,Obstrução
2255149-89,178951,PSB,Obstrução
2255149-89,204513,PSL,Não
2255149-89,68720,PDT,Obstrução
2255149-89,73586,PSB,Obstrução
2255149-89,74262,PSDB,Sim
2255149-89,74376,PT,Abstenção
2255149-89,160531,REPUBLICANOS,Não
2255149-89,160601,REPUBLICANOS,Não
2255149-89,204562,PSD,Não
2255149-89,204572,REPUBLICANOS,Não
2255149-89,141411,PDT,Obstrução
2255149-89,204351,PSL,Não
2255149-89,178929,PODE,Obstrução
2255149-89,178970,PT,Obstrução
2255149-89,204544,PSDB,Sim
2255149-89,74159,PT,Obstrução
2255149-89,160575,PT,Obstrução
2255149-89,204526,PSL,Não
2255149-89,204537,PV,Obstrução
2255149-89,73604,PT,Obstrução
2255149-89,74161,PT,Obstrução
2255149-89,178895,PSD,Não
2255149-89,178983,PL,Não
2255149-89,188097,PT,Obstrução
2255149-89,204406,PP,Não
2255149-89,81297,PSL,Não
2255149-89,178935,PSDB,Não
2255149-89,204432,SOLIDARIEDADE,Não
2255149-89,73486,PDT,Obstrução
2255149-89,178927,PSB,Obstrução
2255149-89,204485,PL,Não
2255149-89,204500,PTB,Não
2255149-89,204358,PSDB,Não
2255149-89,204404,PSDB,Sim
2255149-89,73696,PP,Não
2255149-89,160641,PCdoB,Obstrução
2255149-89,178959,PP,Não
2255149-89,204386,DEM,Não
2255149-89,204487,PROS,Não
2255149-89,73531,PSOL,Obstrução
2255149-89,178937,PL,Não
2255149-89,205550,REPUBLICANOS,Não
2255149-89,74655,PSDB,Sim
2255149-89,204467,PT,Obstrução
2255149-89,178825,PT,Obstrução
2255149-89,204392,PSD,Não
2255149-89,204387,PSD,Não
2255149-89,152605,PSOL,Obstrução
2255149-89,204434,SOLIDARIEDADE,Não
2255149-89,193726,PSC,Sim
2255149-89,204448,PL,Não
2255149-89,152610,REPUBLICANOS,Não
2255149-89,160558,PL,Não
2255149-89,178924,PL,Sim
2255149-89,204394,PSB,Obstrução
2255149-89,204462,PSL,Não
2255149-89,204461,NOVO,Obstrução
2255149-89,76874,PSOL,Obstrução
2255149-89,160651,MDB,Não
2255149-89,204372,REPUBLICANOS,Não
2255149-89,204442,PSL,Não
2255149-89,141372,PL,Não
2255149-89,92346,PSL,Não
2255149-89,141470,PT,Obstrução
2255149-89,204473,PSL,Não
2255149-89,73466,CIDADANIA,Obstrução
2255149-89,160508,PT,Obstrução
2255149-89,178861,PP,Não
2255149-89,204393,PT,Obstrução
2255149-89,204525,PSB,Obstrução
2255149-89,141508,PSB,Obstrução
2255149-89,204376,PSL,Não
2255149-89,204468,REDE,Obstrução
2255149-89,72442,PSB,Obstrução
2255149-89,160673,PL,Não
2255149-89,178993,DEM,Não
2255149-89,204428,PT,Obstrução
2255149-89,204517,PL,Não
2255149-89,135054,PL,Não
2255149-89,204390,PP,Não
2255149-89,141408,REPUBLICANOS,Não
2255149-89,204418,REPUBLICANOS,Não
2255149-89,204438,PL,Não
2255149-89,115746,PL,Não
2255149-89,160640,PROS,Não
2255149-89,160976,PL,Não
2255149-89,132504,PT,Obstrução
2255149-89,160556,PT,Obstrução
2255149-89,198783,PTB,Não
2255149-89,204507,PSL,Não
2255149-89,204512,PSL,Não
2255149-89,74352,PSDB,Não
2255149-89,160600,DEM,Obstrução
2255149-89,204370,PT,Obstrução
2255149-89,204388,PSL,Não
2255149-89,204479,PSL,Não
2255149-89,160569,PT,Obstrução
2255149-89,178992,PSDB,Não
2255149-89,204483,PSB,Obstrução
2255149-89,204566,PATRIOTA,Não
2255149-89,74156,PT,Obstrução
2255149-89,74299,PDT,Obstrução
2255149-89,108338,PP,Não
2255149-89,160653,PODE,Sim
2255149-89,204490,PSL,Não
2255149-89,204532,NOVO,Obstrução
2255149-89,204355,CIDADANIA,Obstrução
2255149-89,204519,NOVO,Obstrução
2255149-89,204533,PDT,Obstrução
2255149-89,204398,PSL,Não
2255149-89,164359,PSL,Não
2255149-89,178954,MDB,Não
2255149-89,204367,PSL,Não
2255149-89,204520,PSL,Não
2255149-89,133810,PTB,Sim
2255149-89,204415,PSL,Não
2255149-89,73441,REPUBLICANOS,Não
2255149-89,74052,PL,Não
2255149-89,178857,PT,Obstrução
2255149-89,178910,PSD,Não
2255149-89,160639,DEM,Obstrução
2255149-89,178934,PROS,Não
2255149-89,75431,PTB,Não
2255149-89,213762,PROS,Não
2255149-89,156190,NOVO,Obstrução
2255149-89,69871,PODE,Obstrução
2255149-89,178881,PSC,Não
2255149-89,204511,DEM,Não
2255149-89,179587,PSL,Não
2255149-89,204365,NOVO,Obstrução
2255149-89,141450,PSD,Não
2255149-89,179000,PSL,Não
2255149-89,204381,DEM,Obstrução
2255149-89,204545,PSL,Não
2255149-89,143632,PSD,Não
2255149-89,160534,PSC,Não
2255149-89,204464,PSOL,Obstrução
2255149-89,204407,PSOL,Obstrução
2255149-89,204556,PL,Artigo 17
2255149-83,204362,PSD,Sim
2255149-83,141513,DEM,Não
2255149-83,204370,PT,Não
2255149-83,160545,DEM,Não
2255149-83,141434,MDB,Sim
2255149-83,74574,PSD,Sim
2255149-83,204474,MDB,Sim
2255149-83,178997,MDB,Não
2255149-83,160591,PL,Sim
2255149-83,178927,PSB,Não
2255149-83,74075,MDB,Não
2255149-83,204431,MDB,Não
2255149-83,178933,MDB,Sim
2255149-83,204418,REPUBLICANOS,Sim
2255149-83,204478,MDB,Não
2255149-83,178857,PT,Não
2255149-83,74356,REPUBLICANOS,Sim
2255149-83,204374,PSL,Sim
2255149-83,204527,DEM,Não
2255149-83,204434,SOLIDARIEDADE,Sim
2255149-83,204556,PL,Artigo 17
2255149-83,178916,CIDADANIA,Não
2255149-83,160531,REPUBLICANOS,Sim
2255149-83,160532,DEM,Não
2255149-83,116379,PSD,Sim
2255149-83,216198,PSDB,Sim
2255149-83,204544,PSDB,Não
2255149-83,204548,PSL,Sim
2255149-83,204564,DEM,Não
2255149-83,178829,PL,Sim
2255149-83,178882,PP,Sim
2255149-83,178896,MDB,Sim
2255149-83,213762,PROS,Artigo 17
2255149-83,160645,PSDB,Sim
2255149-83,141518,SOLIDARIEDADE,Não
2255149-83,204389,PSB,Não
2255149-83,74655,PSDB,Sim
2255149-83,74398,PT,Não
2255149-83,74366,REPUBLICANOS,Sim
2255149-83,141417,PL,Sim
2255149-83,146307,PP,Sim
2255149-83,204491,REPUBLICANOS,Sim
2255149-83,204430,PP,Sim
2255149-83,178929,PODE,Não
2255149-83,179001,MDB,Não
2255149-83,160527,PP,Sim
2255149-83,204411,PSL,Sim
2255149-83,204415,PSL,Sim
2255149-83,160610,PT,Não
2255149-83,204441,PSC,Sim
2255149-83,204526,PSL,Sim
2255149-83,204531,PP,Sim
2255149-83,204353,REPUBLICANOS,Sim
2255149-83,178854,DEM,Sim
2255149-83,141398,PT,Não
2255149-83,204357,PSDB,Não
2255149-83,204475,SOLIDARIEDADE,Não
2255149-83,178879,SOLIDARIEDADE,Não
2255149-83,204377,CIDADANIA,Não
2255149-83,204379,PROS,Sim
2255149-83,204423,PSC,Sim
2255149-83,160639,DEM,Não
2255149-83,204452,PSL,Sim
2255149-83,178858,PP,Sim
2255149-83,196358,PSL,Sim
2255149-83,73531,PSOL,Não
2255149-83,204530,PSB,Não
2255149-83,204567,PL,Sim
2255149-83,160508,PT,Não
2255149-83,204514,PSL,Sim
2255149-83,204555,PT,Não
2255149-83,204571,PDT,Sim
2255149-83,204396,PSD,Sim
2255149-83,204368,PSL,Sim
2255149-83,160669,SOLIDARIEDADE,Não
2255149-83,160589,PSDB,Não
2255149-83,74079,MDB,Não
2255149-83,73808,PSD,Sim
2255149-83,204432,SOLIDARIEDADE,Não
2255149-83,74554,PL,Sim
2255149-83,160569,PT,Não
2255149-83,74159,PT,Abstenção
2255149-83,141431,DEM,Não
2255149-83,204472,PODE,Sim
2255149-83,178937,PL,Sim
2255149-83,160653,PODE,Sim
2255149-83,92776,PSD,Sim
2255149-83,178843,PSD,Sim
2255149-83,177282,PDT,Não
2255149-83,141458,PL,Sim
2255149-83,204511,DEM,Sim
2255149-83,133810,PTB,Sim
2255149-83,204468,REDE,Não
2255149-83,160511,PSB,Não
2255149-83,204426,PT,Não
2255149-83,66828,PP,Sim
2255149-83,178970,PT,Não
2255149-83,74317,PSD,Sim
2255149-83,178871,PP,Sim
2255149-83,204382,PSL,Sim
2255149-83,133968,PDT,Não
2255149-83,204461,NOVO,Não
2255149-83,204518,PATRIOTA,Sim
2255149-83,204512,PSL,Sim
2255149-83,204454,PSL,Sim
2255149-83,215045,PSD,Sim
2255149-83,141405,MDB,Sim
2255149-83,179587,PSL,Sim
2255149-83,204502,PSL,Não
2255149-83,205476,PSD,Sim
2255149-83,178987,PCdoB,Não
2255149-83,178951,PSB,Não
2255149-83,204498,DEM,Não
2255149-83,198197,AVANTE,Sim
2255149-83,204364,SOLIDARIEDADE,Sim
2255149-83,160640,PROS,Sim
2255149-83,62881,PSDB,Não
2255149-83,178975,MDB,Não
2255149-83,204495,PT,Não
2255149-83,90201,PTB,Sim
2255149-83,122974,PTB,Sim
2255149-83,216313,PSDB,Sim
2255149-83,73801,PCdoB,Não
2255149-83,74165,PSD,Sim
2255149-83,204537,PV,Não
2255149-83,204394,PSB,Não
2255149-83,204416,PSL,Sim
2255149-83,160512,SOLIDARIEDADE,Sim
2255149-83,74212,DEM,Sim
2255149-83,178924,PL,Sim
2255149-83,204435,PDT,Não
2255149-83,178876,PSDB,Sim
2255149-83,160666,PDT,Não
2255149-83,204550,PL,Sim
2255149-83,136811,PP,Sim
2255149-83,204413,PATRIOTA,Sim
2255149-83,204573,PSD,Sim
2255149-83,204365,NOVO,Não
2255149-83,204485,PL,Sim
2255149-83,204385,PL,Sim
2255149-83,141391,CIDADANIA,Não
2255149-83,160619,PSD,Sim
2255149-83,204359,PODE,Sim
2255149-83,141488,PT,Não
2255149-83,146788,PP,Sim
2255149-83,73943,PCdoB,Não
2255149-83,204405,PSB,Sim
2255149-83,195866,PROS,Sim
2255149-83,74646,PSDB,Sim
2255149-83,178948,PP,Sim
2255149-83,194260,PTB,Sim
2255149-83,141401,MDB,Não
2255149-83,213274,PSB,Sim
2255149-83,193726,PSC,Não
2255149-83,178921,AVANTE,Sim
2255149-83,204503,PT,Não
2255149-83,178873,PT,Não
2255149-83,178928,PL,Sim
2255149-83,178863,PROS,Sim
2255149-83,73692,MDB,Sim
2255149-83,204363,PSC,Sim
2255149-83,74156,PT,Não
2255149-83,74160,PT,Não
2255149-83,160642,PATRIOTA,Sim
2255149-83,204501,PT,Não
2255149-83,216545,PDT,Não
2255149-83,74376,PT,Não
2255149-83,112437,MDB,Não
2255149-83,178930,PATRIOTA,Sim
2255149-83,178994,MDB,Não
2255149-83,166402,PL,Sim
2255149-83,204490,PSL,Sim
2255149-83,141478,PL,Sim
2255149-83,141516,PSDB,Sim
2255149-83,204572,REPUBLICANOS,Sim
2255149-83,143632,PSD,Sim
2255149-83,204444,PSL,Sim
2255149-83,160559,MDB,Sim
2255149-83,204497,PSD,Sim
2255149-83,204428,PT,Não
2255149-83,204496,PSDB,Sim
2255149-83,160665,SOLIDARIEDADE,Sim
2255149-83,204373,REPUBLICANOS,Sim
2255149-83,141411,PDT,Não
2255149-83,160510,AVANTE,Sim
2255149-83,178908,PSD,Sim
2255149-83,188097,PT,Não
2255149-83,157130,PDT,Não
2255149-83,204483,PSB,Não
2255149-83,204459,MDB,Não
2255149-83,73586,PSB,Não
2255149-83,178825,PT,Não
2255149-83,141553,PSDB,Sim
2255149-83,204409,PSDB,Não
2255149-83,204563,PL,Sim
2255149-83,160535,PT,Não
2255149-83,204456,MDB,Não
2255149-83,204481,PL,Sim
2255149-83,74283,PT,Não
2255149-83,204480,PT,Não
2255149-83,204505,REPUBLICANOS,Sim
2255149-83,74352,PSDB,Sim
2255149-83,160553,PSD,Sim
2255149-83,204541,PDT,Não
2255149-83,160758,PSDB,Sim
2255149-83,204451,PSL,Sim
2255149-83,160599,PP,Sim
2255149-83,204371,PSB,Não
2255149-83,74383,PL,Sim
2255149-83,178993,DEM,Sim
2255149-83,205548,PSOL,Não
2255149-83,205550,REPUBLICANOS,Sim
2255149-83,204466,PSDB,Não
2255149-83,178934,PROS,Sim
2255149-83,204539,MDB,Não
2255149-83,74749,MDB,Não
2255149-83,204547,PSL,Não
2255149-83,74693,DEM,Não
2255149-83,204392,PSD,Sim
2255149-83,204515,AVANTE,Não
2255149-83,122195,PSC,Sim
2255149-83,204414,REPUBLICANOS,Sim
2255149-83,74400,PT,Não
2255149-83,204388,PSL,Sim
2255149-83,73460,PDT,Não
2255149-83,164359,PSL,Sim
2255149-83,204352,PSB,Não
2255149-83,216544,PSD,Sim
2255149-83,171623,MDB,Não
2255149-83,178925,PT,Não
2255149-83,204369,PSL,Sim
2255149-83,204437,REPUBLICANOS,Sim
2255149-83,178881,PSC,Sim
2255149-83,73466,CIDADANIA,Não
2255149-83,160632,SOLIDARIEDADE,Sim
2255149-83,171617,PT,Não
2255149-83,204376,PSL,Sim
2255149-83,215043,PODE,Sim
2255149-83,132504,PT,Não
2255149-83,141459,PL,Sim
2255149-83,204487,PROS,Sim
2255149-83,204427,PL,Sim
2255149-83,207176,PSDB,Sim
2255149-83,178977,PSDB,Não
2255149-83,204533,PDT,Não
2255149-83,73788,PP,Sim
2255149-83,178836,DEM,Não
2255149-83,178985,PL,Sim
2255149-83,204419,PSC,Sim
2255149-83,204575,REPUBLICANOS,Sim
2255149-83,160538,PT,Não
2255149-83,178986,PT,Não
2255149-83,178996,MDB,Não
2255149-83,204458,PSL,Sim
2255149-83,204500,PTB,Sim
2255149-83,204510,PP,Sim
2255149-83,74158,PDT,Não
2255149-83,178862,REPUBLICANOS,Sim
2255149-83,178966,PSDB,Sim
2255149-83,107283,PT,Não
2255149-83,141421,PP,Não
2255149-83,69871,PODE,Não
2255149-83,178963,PP,Sim
2255149-83,204488,PV,Não
2255149-83,204492,PT,Não
2255149-83,205863,PSL,Sim
2255149-83,73482,PT,Não
2255149-83,141470,PT,Não
2255149-83,141515,PSDB,Sim
2255149-83,178895,PSD,Sim
2255149-83,197438,AVANTE,Sim
2255149-83,204367,PSL,Sim
2255149-83,204383,PV,Não
2255149-83,204457,DEM,Não
2255149-83,178964,PSB,Não
2255149-83,204425,REPUBLICANOS,Sim
2255149-83,204482,PSC,Sim
2255149-83,141408,REPUBLICANOS,Sim
2255149-83,204465,PSD,Sim
2255149-83,204534,PDT,Não
2255149-83,178884,MDB,Não
2255149-83,204378,PSL,Sim
2255149-83,204386,DEM,Sim
