id_parlamentar,id_parlamentar_parlametria,partido_disciplina,partido_atual,casa,mes,ano,votos_validos,num_seguiu,disciplina,bancada_suficiente
196358,1196358,PSL,PSL,camara,7,2019,27,27,1,TRUE
196358,1196358,PSL,PSL,camara,7,2020,40,39,0.975,TRUE
196358,1196358,PSL,PSL,camara,7,2021,14,13,0.9285714285714286,TRUE
196358,1196358,PSL,PSL,camara,8,2019,38,35,0.9210526315789473,TRUE
196358,1196358,PSL,PSL,camara,8,2020,13,12,0.9230769230769231,TRUE
196358,1196358,PSL,PSL,camara,8,2021,69,64,0.927536231884058,TRUE
196358,1196358,PSL,PSL,camara,9,2019,28,26,0.9285714285714286,TRUE
196358,1196358,PSL,PSL,camara,9,2020,8,8,NA,TRUE
196358,1196358,PSL,PSL,camara,10,2019,14,14,1,TRUE
196358,1196358,PSL,PSL,camara,11,2019,20,20,1,TRUE
196358,1196358,PSL,PSL,camara,11,2020,1,1,NA,TRUE
196358,1196358,PSL,PSL,camara,12,2019,20,20,1,TRUE
196358,1196358,PSL,PSL,camara,12,2020,87,84,0.9655172413793104,TRUE
197438,1197438,AVANTE,AVANTE,camara,2,2019,0,0,NA,TRUE
197438,1197438,AVANTE,AVANTE,camara,2,2020,11,9,0.8181818181818182,TRUE
197438,1197438,AVANTE,AVANTE,camara,2,2021,20,14,0.7,TRUE
197438,1197438,AVANTE,AVANTE,camara,3,2019,0,0,NA,TRUE
197438,1197438,AVANTE,AVANTE,camara,3,2021,43,42,0.9767441860465116,TRUE
197438,1197438,AVANTE,AVANTE,camara,4,2019,1,1,NA,TRUE
197438,1197438,AVANTE,AVANTE,camara,4,2020,25,24,0.96,TRUE
197438,1197438,AVANTE,AVANTE,camara,4,2021,30,23,0.7666666666666667,TRUE
197438,1197438,AVANTE,AVANTE,camara,5,2019,32,27,0.84375,TRUE
197438,1197438,AVANTE,AVANTE,camara,5,2020,12,11,0.9166666666666666,TRUE
197438,1197438,AVANTE,AVANTE,camara,5,2021,78,77,0.9871794871794872,TRUE
197438,1197438,AVANTE,AVANTE,camara,6,2019,3,2,NA,TRUE
197438,1197438,AVANTE,AVANTE,camara,6,2021,38,38,1,TRUE
197438,1197438,AVANTE,AVANTE,camara,7,2019,25,24,0.96,TRUE
197438,1197438,AVANTE,AVANTE,camara,7,2021,15,15,1,TRUE
197438,1197438,AVANTE,AVANTE,camara,8,2019,37,37,1,TRUE
197438,1197438,AVANTE,AVANTE,camara,8,2021,56,51,0.9107142857142857,TRUE
197438,1197438,AVANTE,AVANTE,camara,9,2019,3,2,NA,TRUE
197438,1197438,AVANTE,AVANTE,camara,9,2020,1,1,NA,TRUE
197438,1197438,AVANTE,AVANTE,camara,10,2019,3,2,NA,TRUE
197438,1197438,AVANTE,AVANTE,camara,11,2019,7,7,NA,TRUE
197438,1197438,AVANTE,AVANTE,camara,11,2020,0,0,NA,TRUE
197438,1197438,AVANTE,AVANTE,camara,12,2019,5,2,NA,TRUE
197438,1197438,AVANTE,AVANTE,camara,12,2020,73,71,0.9726027397260274,TRUE
198197,1198197,AVANTE,AVANTE,camara,2,2019,0,0,NA,TRUE
198197,1198197,AVANTE,AVANTE,camara,2,2021,21,21,1,TRUE
198197,1198197,AVANTE,AVANTE,camara,3,2019,0,0,NA,TRUE
198197,1198197,AVANTE,AVANTE,camara,3,2021,43,43,1,TRUE
198197,1198197,AVANTE,AVANTE,camara,4,2019,0,0,NA,TRUE
198197,1198197,AVANTE,AVANTE,camara,4,2020,23,21,0.9130434782608695,TRUE
198197,1198197,AVANTE,AVANTE,camara,4,2021,26,26,1,TRUE
198197,1198197,AVANTE,AVANTE,camara,5,2019,31,28,0.9032258064516129,TRUE
198197,1198197,AVANTE,AVANTE,camara,5,2020,11,10,0.9090909090909091,TRUE
198197,1198197,AVANTE,AVANTE,camara,5,2021,73,72,0.9863013698630136,TRUE
198197,1198197,AVANTE,AVANTE,camara,6,2019,3,2,NA,TRUE
198197,1198197,AVANTE,AVANTE,camara,6,2020,35,35,1,TRUE
198197,1198197,AVANTE,AVANTE,camara,6,2021,36,36,1,TRUE
198197,1198197,AVANTE,AVANTE,camara,7,2019,25,25,1,TRUE
198197,1198197,AVANTE,AVANTE,camara,7,2020,19,18,0.9473684210526315,TRUE
198197,1198197,AVANTE,AVANTE,camara,7,2021,13,12,0.9230769230769231,TRUE
198197,1198197,AVANTE,AVANTE,camara,8,2019,35,35,1,TRUE
198197,1198197,AVANTE,AVANTE,camara,8,2020,6,6,NA,TRUE
198197,1198197,AVANTE,AVANTE,camara,8,2021,41,39,0.9512195121951219,TRUE
198197,1198197,AVANTE,AVANTE,camara,9,2019,1,1,NA,TRUE
198197,1198197,AVANTE,AVANTE,camara,9,2020,6,6,NA,TRUE
198197,1198197,AVANTE,AVANTE,camara,10,2019,0,0,NA,TRUE
198197,1198197,AVANTE,AVANTE,camara,11,2019,0,0,NA,TRUE
198197,1198197,AVANTE,AVANTE,camara,11,2020,0,0,NA,TRUE
198197,1198197,AVANTE,AVANTE,camara,12,2020,66,66,1,TRUE
198783,1198783,PTB,PTB,camara,2,2019,0,0,NA,TRUE
198783,1198783,PTB,PTB,camara,2,2020,13,12,0.9230769230769231,TRUE
198783,1198783,PTB,PTB,camara,2,2021,14,14,1,TRUE
198783,1198783,PTB,PTB,camara,3,2019,0,0,NA,TRUE
198783,1198783,PTB,PTB,camara,3,2021,35,20,0.5714285714285714,TRUE
198783,1198783,PTB,PTB,camara,4,2019,0,0,NA,TRUE
198783,1198783,PTB,PTB,camara,4,2020,23,20,0.8695652173913043,TRUE
198783,1198783,PTB,PTB,camara,4,2021,31,27,0.8709677419354839,TRUE
198783,1198783,PTB,PTB,camara,5,2019,43,42,0.9767441860465116,TRUE
198783,1198783,PTB,PTB,camara,5,2020,20,15,0.75,TRUE
198783,1198783,PTB,PTB,camara,5,2021,63,46,0.7301587301587301,TRUE
198783,1198783,PTB,PTB,camara,6,2019,7,6,NA,TRUE
198783,1198783,PTB,PTB,camara,6,2020,21,20,0.9523809523809523,TRUE
198783,1198783,PTB,PTB,camara,6,2021,38,36,0.9473684210526315,TRUE
198783,1198783,PTB,PTB,camara,7,2019,28,28,1,TRUE
198783,1198783,PTB,PTB,camara,7,2020,31,26,0.8387096774193549,TRUE
198783,1198783,PTB,PTB,camara,7,2021,12,12,1,TRUE
198783,1198783,PTB,PTB,camara,8,2019,45,45,1,TRUE
198783,1198783,PTB,PTB,camara,8,2020,12,12,1,TRUE
198783,1198783,PTB,PTB,camara,8,2021,53,33,0.6226415094339622,TRUE
198783,1198783,PTB,PTB,camara,9,2019,26,17,0.6538461538461539,TRUE
198783,1198783,PTB,PTB,camara,9,2020,9,8,NA,TRUE
198783,1198783,PTB,PTB,camara,10,2019,11,11,1,TRUE
198783,1198783,PTB,PTB,camara,11,2019,13,10,0.7692307692307693,TRUE
198783,1198783,PTB,PTB,camara,12,2019,19,19,1,TRUE
198783,1198783,PTB,PTB,camara,12,2020,49,34,0.6938775510204082,TRUE
204351,1204351,PSL,PSL,camara,2,2019,14,12,0.8571428571428571,TRUE
204351,1204351,PSL,PSL,camara,2,2020,19,19,1,TRUE
204351,1204351,PSL,PSL,camara,2,2021,23,23,1,TRUE
204351,1204351,PSL,PSL,camara,3,2019,12,12,1,TRUE
204351,1204351,PSL,PSL,camara,3,2021,48,48,1,TRUE
204351,1204351,PSL,PSL,camara,4,2019,2,2,NA,TRUE
204351,1204351,PSL,PSL,camara,4,2020,24,21,0.875,TRUE
204351,1204351,PSL,PSL,camara,4,2021,33,33,1,TRUE
204351,1204351,PSL,PSL,camara,5,2019,47,47,1,TRUE
204351,1204351,PSL,PSL,camara,5,2020,23,21,0.9130434782608695,TRUE
204351,1204351,PSL,PSL,camara,5,2021,92,92,1,TRUE
204351,1204351,PSL,PSL,camara,6,2019,7,7,NA,TRUE
204351,1204351,PSL,PSL,camara,6,2020,46,34,0.7391304347826086,TRUE
204351,1204351,PSL,PSL,camara,6,2021,42,41,0.9761904761904762,TRUE
204351,1204351,PSL,PSL,camara,7,2019,28,28,1,TRUE
204351,1204351,PSL,PSL,camara,7,2020,37,33,0.8918918918918919,TRUE
204351,1204351,PSL,PSL,camara,7,2021,14,14,1,TRUE
204351,1204351,PSL,PSL,camara,8,2019,29,29,1,TRUE
204351,1204351,PSL,PSL,camara,8,2020,10,9,0.9,TRUE
204351,1204351,PSL,PSL,camara,8,2021,66,63,0.9545454545454546,TRUE
204351,1204351,PSL,PSL,camara,9,2019,29,28,0.9655172413793104,TRUE
204351,1204351,PSL,PSL,camara,9,2020,10,10,1,TRUE
204351,1204351,PSL,PSL,camara,10,2019,15,14,0.9333333333333333,TRUE
204351,1204351,PSL,PSL,camara,11,2019,19,18,0.9473684210526315,TRUE
204351,1204351,PSL,PSL,camara,11,2020,1,1,NA,TRUE
204351,1204351,PSL,PSL,camara,12,2019,24,24,1,TRUE
204351,1204351,PSL,PSL,camara,12,2020,81,75,0.9259259259259259,TRUE
204352,1204352,PSB,PSB,camara,2,2019,15,14,0.9333333333333333,TRUE
204352,1204352,PSB,PSB,camara,2,2020,15,15,1,TRUE
204352,1204352,PSB,PSB,camara,2,2021,18,16,0.8888888888888888,TRUE
204352,1204352,PSB,PSB,camara,3,2019,8,7,NA,TRUE
204352,1204352,PSB,PSB,camara,3,2021,47,46,0.9787234042553191,TRUE
204352,1204352,PSB,PSB,camara,4,2019,2,2,NA,TRUE
204352,1204352,PSB,PSB,camara,4,2020,26,25,0.9615384615384616,TRUE
204352,1204352,PSB,PSB,camara,4,2021,32,30,0.9375,TRUE
204352,1204352,PSB,PSB,camara,5,2019,44,44,1,TRUE
204352,1204352,PSB,PSB,camara,5,2020,27,27,1,TRUE
204352,1204352,PSB,PSB,camara,5,2021,93,88,0.946236559139785,TRUE
204352,1204352,PSB,PSB,camara,6,2019,5,5,NA,TRUE
204352,1204352,PSB,PSB,camara,6,2020,51,51,1,TRUE
204352,1204352,PSB,PSB,camara,6,2021,54,49,0.9074074074074074,TRUE
204352,1204352,PSB,PSB,camara,7,2019,28,26,0.9285714285714286,TRUE
204352,1204352,PSB,PSB,camara,7,2020,42,41,0.9761904761904762,TRUE
204352,1204352,PSB,PSB,camara,7,2021,15,15,1,TRUE
204352,1204352,PSB,PSB,camara,8,2019,36,35,0.9722222222222222,TRUE
204352,1204352,PSB,PSB,camara,8,2020,13,13,1,TRUE
204352,1204352,PSB,PSB,camara,8,2021,73,72,0.9863013698630136,TRUE
204352,1204352,PSB,PSB,camara,9,2019,17,17,1,TRUE
204352,1204352,PSB,PSB,camara,9,2020,10,10,1,TRUE
204352,1204352,PSB,PSB,camara,10,2019,5,5,NA,TRUE
204352,1204352,PSB,PSB,camara,11,2019,17,14,0.8235294117647058,TRUE
204352,1204352,PSB,PSB,camara,11,2020,1,1,NA,TRUE
204352,1204352,PSB,PSB,camara,12,2019,8,7,NA,TRUE
204352,1204352,PSB,PSB,camara,12,2020,73,72,0.9863013698630136,TRUE
204353,1204353,REPUBLICANOS,REPUBLICANOS,camara,2,2019,0,0,NA,TRUE
204353,1204353,REPUBLICANOS,REPUBLICANOS,camara,2,2020,0,0,NA,TRUE
204353,1204353,REPUBLICANOS,REPUBLICANOS,camara,2,2021,20,18,0.9,TRUE
204353,1204353,REPUBLICANOS,REPUBLICANOS,camara,3,2019,12,10,0.8333333333333334,TRUE
204353,1204353,REPUBLICANOS,REPUBLICANOS,camara,3,2021,46,45,0.9782608695652174,TRUE
204353,1204353,REPUBLICANOS,REPUBLICANOS,camara,4,2019,2,2,NA,TRUE
204353,1204353,REPUBLICANOS,REPUBLICANOS,camara,4,2020,26,25,0.9615384615384616,TRUE
204353,1204353,REPUBLICANOS,REPUBLICANOS,camara,4,2021,0,0,NA,TRUE
204353,1204353,REPUBLICANOS,REPUBLICANOS,camara,5,2019,14,13,0.9285714285714286,TRUE
204353,1204353,REPUBLICANOS,REPUBLICANOS,camara,5,2020,22,20,0.9090909090909091,TRUE
204353,1204353,REPUBLICANOS,REPUBLICANOS,camara,5,2021,0,0,NA,TRUE
204353,1204353,REPUBLICANOS,REPUBLICANOS,camara,6,2019,2,2,NA,TRUE
204353,1204353,REPUBLICANOS,REPUBLICANOS,camara,6,2020,35,35,1,TRUE
204353,1204353,REPUBLICANOS,REPUBLICANOS,camara,6,2021,0,0,NA,TRUE
204353,1204353,REPUBLICANOS,REPUBLICANOS,camara,7,2019,27,13,0.48148148148148145,TRUE
204353,1204353,REPUBLICANOS,REPUBLICANOS,camara,7,2020,34,33,0.9705882352941176,TRUE
204353,1204353,REPUBLICANOS,REPUBLICANOS,camara,7,2021,0,0,NA,TRUE
204353,1204353,REPUBLICANOS,REPUBLICANOS,camara,8,2019,22,14,0.6363636363636364,TRUE
204353,1204353,REPUBLICANOS,REPUBLICANOS,camara,8,2020,9,9,NA,TRUE
204353,1204353,REPUBLICANOS,REPUBLICANOS,camara,8,2021,0,0,NA,TRUE
204353,1204353,REPUBLICANOS,REPUBLICANOS,camara,9,2019,0,0,NA,TRUE
204353,1204353,REPUBLICANOS,REPUBLICANOS,camara,9,2020,10,10,1,TRUE
204353,1204353,REPUBLICANOS,REPUBLICANOS,camara,10,2019,0,0,NA,TRUE
204353,1204353,REPUBLICANOS,REPUBLICANOS,camara,11,2019,0,0,NA,TRUE
204353,1204353,REPUBLICANOS,REPUBLICANOS,camara,12,2019,0,0,NA,TRUE
204353,1204353,REPUBLICANOS,REPUBLICANOS,camara,12,2020,75,72,0.96,TRUE
204354,1204354,PL,PL,camara,2,2019,0,0,NA,TRUE
204354,1204354,PL,PL,camara,2,2020,13,13,1,TRUE
204354,1204354,PL,PL,camara,2,2021,11,10,0.9090909090909091,TRUE
204354,1204354,PL,PL,camara,3,2019,0,0,NA,TRUE
204354,1204354,PL,PL,camara,3,2021,9,9,NA,TRUE
204354,1204354,PL,PL,camara,4,2019,2,1,NA,TRUE
204354,1204354,PL,PL,camara,4,2020,23,21,0.9130434782608695,TRUE
204354,1204354,PL,PL,camara,5,2019,39,37,0.9487179487179487,TRUE
204354,1204354,PL,PL,camara,5,2020,26,24,0.9230769230769231,TRUE
204354,1204354,PL,PL,camara,6,2019,6,5,NA,TRUE
204354,1204354,PL,PL,camara,6,2020,38,37,0.9736842105263158,TRUE
204354,1204354,PL,PL,camara,7,2019,26,24,0.9230769230769231,TRUE
204354,1204354,PL,PL,camara,7,2020,31,30,0.967741935483871,TRUE
204354,1204354,PL,PL,camara,8,2019,44,43,0.9772727272727273,TRUE
204354,1204354,PL,PL,camara,8,2020,6,5,NA,TRUE
204354,1204354,PL,PL,camara,9,2019,23,20,0.8695652173913043,TRUE
204354,1204354,PL,PL,camara,9,2020,10,10,1,TRUE
204354,1204354,PL,PL,camara,10,2019,10,9,0.9,TRUE
204354,1204354,PL,PL,camara,11,2019,14,13,0.9285714285714286,TRUE
204354,1204354,PL,PL,camara,11,2020,1,1,NA,TRUE
204354,1204354,PL,PL,camara,12,2019,23,22,0.9565217391304348,TRUE
204354,1204354,PL,PL,camara,12,2020,64,63,0.984375,TRUE
204355,1204355,CIDADANIA,CIDADANIA,camara,2,2019,13,13,1,TRUE
204355,1204355,CIDADANIA,CIDADANIA,camara,2,2020,4,4,NA,TRUE
204355,1204355,CIDADANIA,CIDADANIA,camara,2,2021,23,14,0.6086956521739131,TRUE
204355,1204355,CIDADANIA,CIDADANIA,camara,3,2019,18,17,0.9444444444444444,TRUE
204355,1204355,CIDADANIA,CIDADANIA,camara,3,2021,51,48,0.9411764705882353,TRUE
204355,1204355,CIDADANIA,CIDADANIA,camara,4,2019,1,1,NA,TRUE
204355,1204355,CIDADANIA,CIDADANIA,camara,4,2020,24,22,0.9166666666666666,TRUE
204355,1204355,CIDADANIA,CIDADANIA,camara,4,2021,34,34,1,TRUE
204355,1204355,CIDADANIA,CIDADANIA,camara,5,2019,23,22,0.9565217391304348,TRUE
204355,1204355,CIDADANIA,CIDADANIA,camara,5,2020,19,18,0.9473684210526315,TRUE
204355,1204355,CIDADANIA,CIDADANIA,camara,5,2021,95,92,0.968421052631579,TRUE
204355,1204355,CIDADANIA,CIDADANIA,camara,6,2019,4,4,NA,TRUE
204355,1204355,CIDADANIA,CIDADANIA,camara,6,2020,45,35,0.7777777777777778,TRUE
204355,1204355,CIDADANIA,CIDADANIA,camara,6,2021,48,41,0.8541666666666666,TRUE
204355,1204355,CIDADANIA,CIDADANIA,camara,7,2019,22,22,1,TRUE
204355,1204355,CIDADANIA,CIDADANIA,camara,7,2020,32,27,0.84375,TRUE
204355,1204355,CIDADANIA,CIDADANIA,camara,7,2021,17,17,1,TRUE
204355,1204355,CIDADANIA,CIDADANIA,camara,8,2019,40,39,0.975,TRUE
204355,1204355,CIDADANIA,CIDADANIA,camara,8,2020,11,9,0.8181818181818182,TRUE
204355,1204355,CIDADANIA,CIDADANIA,camara,8,2021,63,58,0.9206349206349206,TRUE
204355,1204355,CIDADANIA,CIDADANIA,camara,9,2019,26,25,0.9615384615384616,TRUE
204355,1204355,CIDADANIA,CIDADANIA,camara,9,2020,11,11,1,TRUE
204355,1204355,CIDADANIA,CIDADANIA,camara,10,2019,12,11,0.9166666666666666,TRUE
204355,1204355,CIDADANIA,CIDADANIA,camara,11,2019,15,13,0.8666666666666667,TRUE
204355,1204355,CIDADANIA,CIDADANIA,camara,11,2020,0,0,NA,TRUE
204355,1204355,CIDADANIA,CIDADANIA,camara,12,2019,23,23,1,TRUE
204355,1204355,CIDADANIA,CIDADANIA,camara,12,2020,75,65,0.8666666666666667,TRUE
204356,1204356,REPUBLICANOS,REPUBLICANOS,camara,2,2019,0,0,NA,TRUE
204356,1204356,REPUBLICANOS,REPUBLICANOS,camara,2,2020,0,0,NA,TRUE
204356,1204356,REPUBLICANOS,REPUBLICANOS,camara,2,2021,23,23,1,TRUE
204356,1204356,REPUBLICANOS,REPUBLICANOS,camara,3,2019,16,15,0.9375,TRUE
204356,1204356,REPUBLICANOS,REPUBLICANOS,camara,3,2021,46,46,1,TRUE
204356,1204356,REPUBLICANOS,REPUBLICANOS,camara,4,2019,2,2,NA,TRUE
204356,1204356,REPUBLICANOS,REPUBLICANOS,camara,4,2020,27,25,0.9259259259259259,TRUE
204356,1204356,REPUBLICANOS,REPUBLICANOS,camara,4,2021,0,0,NA,TRUE
204356,1204356,REPUBLICANOS,REPUBLICANOS,camara,5,2019,47,47,1,TRUE
204356,1204356,REPUBLICANOS,REPUBLICANOS,camara,5,2020,24,24,1,TRUE
204356,1204356,REPUBLICANOS,REPUBLICANOS,camara,5,2021,0,0,NA,TRUE
204356,1204356,REPUBLICANOS,REPUBLICANOS,camara,6,2019,6,6,NA,TRUE
204356,1204356,REPUBLICANOS,REPUBLICANOS,camara,6,2020,51,51,1,TRUE
204356,1204356,REPUBLICANOS,REPUBLICANOS,camara,6,2021,0,0,NA,TRUE
204356,1204356,REPUBLICANOS,REPUBLICANOS,camara,7,2019,29,29,1,TRUE
204356,1204356,REPUBLICANOS,REPUBLICANOS,camara,7,2020,42,41,0.9761904761904762,TRUE
204356,1204356,REPUBLICANOS,REPUBLICANOS,camara,7,2021,0,0,NA,TRUE
204356,1204356,REPUBLICANOS,REPUBLICANOS,camara,8,2019,28,28,1,TRUE
204356,1204356,REPUBLICANOS,REPUBLICANOS,camara,8,2020,13,13,1,TRUE
204356,1204356,REPUBLICANOS,REPUBLICANOS,camara,8,2021,0,0,NA,TRUE
204356,1204356,REPUBLICANOS,REPUBLICANOS,camara,9,2019,0,0,NA,TRUE
204356,1204356,REPUBLICANOS,REPUBLICANOS,camara,9,2020,10,10,1,TRUE
204356,1204356,REPUBLICANOS,REPUBLICANOS,camara,10,2019,0,0,NA,TRUE
204356,1204356,REPUBLICANOS,REPUBLICANOS,camara,11,2019,0,0,NA,TRUE
204356,1204356,REPUBLICANOS,REPUBLICANOS,camara,11,2020,1,1,NA,TRUE
204356,1204356,REPUBLICANOS,REPUBLICANOS,camara,12,2019,0,0,NA,TRUE
204356,1204356,REPUBLICANOS,REPUBLICANOS,camara,12,2020,64,64,1,TRUE
204357,1204357,PSDB,PSDB,camara,2,2019,0,0,NA,TRUE
204357,1204357,PSDB,PSDB,camara,2,2020,16,16,1,TRUE
204357,1204357,PSDB,PSDB,camara,2,2021,21,17,0.8095238095238095,TRUE
204357,1204357,PSDB,PSDB,camara,3,2019,1,1,NA,TRUE
204357,1204357,PSDB,PSDB,camara,3,2021,48,29,0.6041666666666666,TRUE
204357,1204357,PSDB,PSDB,camara,4,2019,2,2,NA,TRUE
204357,1204357,PSDB,PSDB,camara,4,2020,25,21,0.84,TRUE
204357,1204357,PSDB,PSDB,camara,4,2021,34,21,0.6176470588235294,TRUE
204357,1204357,PSDB,PSDB,camara,5,2019,42,41,0.9761904761904762,TRUE
204357,1204357,PSDB,PSDB,camara,5,2020,23,19,0.8260869565217391,TRUE
204357,1204357,PSDB,PSDB,camara,5,2021,86,69,0.8023255813953488,TRUE
204357,1204357,PSDB,PSDB,camara,6,2019,7,5,NA,TRUE
204357,1204357,PSDB,PSDB,camara,6,2020,50,45,0.9,TRUE
204357,1204357,PSDB,PSDB,camara,6,2021,42,34,0.8095238095238095,TRUE
204357,1204357,PSDB,PSDB,camara,7,2019,29,27,0.9310344827586207,TRUE
204357,1204357,PSDB,PSDB,camara,7,2020,43,40,0.9302325581395349,TRUE
204357,1204357,PSDB,PSDB,camara,7,2021,14,11,0.7857142857142857,TRUE
204357,1204357,PSDB,PSDB,camara,8,2019,42,41,0.9761904761904762,TRUE
204357,1204357,PSDB,PSDB,camara,8,2020,14,12,0.8571428571428571,TRUE
204357,1204357,PSDB,PSDB,camara,8,2021,61,25,0.4098360655737705,TRUE
204357,1204357,PSDB,PSDB,camara,9,2019,28,25,0.8928571428571429,TRUE
204357,1204357,PSDB,PSDB,camara,9,2020,11,10,0.9090909090909091,TRUE
204357,1204357,PSDB,PSDB,camara,10,2019,12,11,0.9166666666666666,TRUE
204357,1204357,PSDB,PSDB,camara,11,2019,19,14,0.7368421052631579,TRUE
204357,1204357,PSDB,PSDB,camara,11,2020,1,0,NA,TRUE
204357,1204357,PSDB,PSDB,camara,12,2019,25,20,0.8,TRUE
204357,1204357,PSDB,PSDB,camara,12,2020,85,63,0.7411764705882353,TRUE
204358,1204358,PSDB,PSDB,camara,2,2019,0,0,NA,TRUE
204358,1204358,PSDB,PSDB,camara,2,2020,16,16,1,TRUE
204358,1204358,PSDB,PSDB,camara,2,2021,17,11,0.6470588235294118,TRUE
204358,1204358,PSDB,PSDB,camara,3,2019,1,1,NA,TRUE
204358,1204358,PSDB,PSDB,camara,3,2021,42,40,0.9523809523809523,TRUE
204358,1204358,PSDB,PSDB,camara,4,2019,2,2,NA,TRUE
204358,1204358,PSDB,PSDB,camara,4,2020,23,22,0.9565217391304348,TRUE
204358,1204358,PSDB,PSDB,camara,4,2021,28,27,0.9642857142857143,TRUE
204358,1204358,PSDB,PSDB,camara,5,2019,37,37,1,TRUE
204358,1204358,PSDB,PSDB,camara,5,2020,20,20,1,TRUE
204358,1204358,PSDB,PSDB,camara,5,2021,65,63,0.9692307692307692,TRUE
204358,1204358,PSDB,PSDB,camara,6,2019,5,5,NA,TRUE
204358,1204358,PSDB,PSDB,camara,6,2020,43,40,0.9302325581395349,TRUE
204358,1204358,PSDB,PSDB,camara,6,2021,40,37,0.925,TRUE
204358,1204358,PSDB,PSDB,camara,7,2019,27,27,1,TRUE
204358,1204358,PSDB,PSDB,camara,7,2020,29,29,1,TRUE
204358,1204358,PSDB,PSDB,camara,7,2021,14,13,0.9285714285714286,TRUE
204358,1204358,PSDB,PSDB,camara,8,2019,42,42,1,TRUE
204358,1204358,PSDB,PSDB,camara,8,2020,12,12,1,TRUE
204358,1204358,PSDB,PSDB,camara,8,2021,60,48,0.8,TRUE
204358,1204358,PSDB,PSDB,camara,9,2019,24,22,0.9166666666666666,TRUE
204358,1204358,PSDB,PSDB,camara,9,2020,8,8,NA,TRUE
204358,1204358,PSDB,PSDB,camara,10,2019,12,12,1,TRUE
204358,1204358,PSDB,PSDB,camara,11,2019,18,18,1,TRUE
204358,1204358,PSDB,PSDB,camara,11,2020,1,1,NA,TRUE
204358,1204358,PSDB,PSDB,camara,12,2019,19,18,0.9473684210526315,TRUE
204358,1204358,PSDB,PSDB,camara,12,2020,68,59,0.8676470588235294,TRUE
204359,1204359,PODEMOS,PODEMOS,camara,2,2019,11,6,0.5454545454545454,TRUE
204359,1204359,PODEMOS,PODEMOS,camara,2,2020,17,17,1,TRUE
204359,1204359,PODEMOS,PODEMOS,camara,2,2021,20,16,0.8,TRUE
204359,1204359,PODEMOS,PODEMOS,camara,3,2019,9,7,NA,TRUE
204359,1204359,PODEMOS,PODEMOS,camara,3,2021,46,42,0.9130434782608695,TRUE
204359,1204359,PODEMOS,PODEMOS,camara,4,2019,1,0,NA,TRUE
204359,1204359,PODEMOS,PODEMOS,camara,4,2020,22,20,0.9090909090909091,TRUE
204359,1204359,PODEMOS,PODEMOS,camara,4,2021,30,24,0.8,TRUE
204359,1204359,PODEMOS,PODEMOS,camara,5,2019,27,23,0.8518518518518519,TRUE
204359,1204359,PODEMOS,PODEMOS,camara,5,2020,17,17,1,TRUE
204359,1204359,PODEMOS,PODEMOS,camara,5,2021,87,68,0.7816091954022989,TRUE
204359,1204359,PODEMOS,PODEMOS,camara,6,2019,3,1,NA,TRUE
204359,1204359,PODEMOS,PODEMOS,camara,6,2020,45,39,0.8666666666666667,TRUE
204359,1204359,PODEMOS,PODEMOS,camara,6,2021,49,44,0.8979591836734694,TRUE
204359,1204359,PODEMOS,PODEMOS,camara,7,2019,26,21,0.8076923076923077,TRUE
204359,1204359,PODEMOS,PODEMOS,camara,7,2020,40,37,0.925,TRUE
204359,1204359,PODEMOS,PODEMOS,camara,7,2021,15,12,0.8,TRUE
204359,1204359,PODEMOS,PODEMOS,camara,8,2019,34,33,0.9705882352941176,TRUE
204359,1204359,PODEMOS,PODEMOS,camara,8,2020,13,10,0.7692307692307693,TRUE
204359,1204359,PODEMOS,PODEMOS,camara,8,2021,58,41,0.7068965517241379,TRUE
204359,1204359,PODEMOS,PODEMOS,camara,9,2019,22,15,0.6818181818181818,TRUE
204359,1204359,PODEMOS,PODEMOS,camara,9,2020,10,8,0.8,TRUE
204359,1204359,PODEMOS,PODEMOS,camara,10,2019,10,10,1,TRUE
204359,1204359,PODEMOS,PODEMOS,camara,11,2019,16,12,0.75,TRUE
204359,1204359,PODEMOS,PODEMOS,camara,12,2019,14,12,0.8571428571428571,TRUE
204359,1204359,PODEMOS,PODEMOS,camara,12,2020,72,65,0.9027777777777778,TRUE
204360,1204360,PDT,PDT,camara,2,2019,10,8,0.8,TRUE
204360,1204360,PDT,PDT,camara,2,2020,17,15,0.8823529411764706,TRUE
204360,1204360,PDT,PDT,camara,2,2021,26,20,0.7692307692307693,TRUE
204360,1204360,PDT,PDT,camara,3,2019,9,9,NA,TRUE
204360,1204360,PDT,PDT,camara,3,2021,53,32,0.6037735849056604,TRUE
204360,1204360,PDT,PDT,camara,4,2019,1,1,NA,TRUE
204360,1204360,PDT,PDT,camara,4,2020,26,25,0.9615384615384616,TRUE
204360,1204360,PDT,PDT,camara,4,2021,36,26,0.7222222222222222,TRUE
204360,1204360,PDT,PDT,camara,5,2019,46,41,0.8913043478260869,TRUE
204360,1204360,PDT,PDT,camara,5,2020,26,24,0.9230769230769231,TRUE
204360,1204360,PDT,PDT,camara,5,2021,99,83,0.8383838383838383,TRUE
204360,1204360,PDT,PDT,camara,6,2019,7,5,NA,TRUE
204360,1204360,PDT,PDT,camara,6,2020,49,40,0.8163265306122449,TRUE
204360,1204360,PDT,PDT,camara,6,2021,54,43,0.7962962962962963,TRUE
