id_proposicao_leggo,num_tweets,interactions,created_at,username,interesse,sigla_camara,sigla_senado
5b383a40703b786a7f8ecb47cff02477,1,35,2020-12-31,alvarodias_,socioambiental,PL 1095/2019,PL 1095/2019
6102397bb568b3467f591bfef36298a0,1,9,2021-03-25,ubesoficial,socioambiental,PL 347/2020,NA
63752d71560e20e96d1b304bf301b032,1,16,2019-09-12,mariarosassp,socioambiental,PL 4734/2020,NA
63752d71560e20e96d1b304bf301b032,1,10,2020-10-01,camaradeputados,socioambiental,PL 4734/2020,NA
65ced50aef5733e0af22dedcdbe5d459,1,17,2021-05-04,camaradeputados,socioambiental,PL 3430/2019,NA
65ced50aef5733e0af22dedcdbe5d459,1,12,2021-06-08,afonsoflorence,socioambiental,PL 3430/2019,NA
65ced50aef5733e0af22dedcdbe5d459,4,46,2021-06-08,camaradeputados,socioambiental,PL 3430/2019,NA
65ced50aef5733e0af22dedcdbe5d459,1,3,2021-06-08,depsheridan,socioambiental,PL 3430/2019,NA
65ced50aef5733e0af22dedcdbe5d459,1,2,2021-06-08,juliocesarrib,socioambiental,PL 3430/2019,NA
663313c62d2109a93efb68e844c519a2,1,8,2021-05-18,ricardoizar,socioambiental,PL 4705/2020,NA
6813965984d86f1620d02f2a9e2972ff,1,3,2019-04-30,betorosado,socioambiental,PL 4663/2016,NA
683cdf202e465941c7ec181ed701b894,1,82,2019-05-23,leiladovolei,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,1,2,2019-08-07,angelocoronel_,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,1,179,2019-08-07,oficialluizlima,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,1,5,2019-08-07,senstyvenson,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,1,2,2019-08-08,elmanoferrer,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,1,6,2021-02-25,irajasenador,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,1,4,2021-03-05,carloshbfavaro,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,1,11,2021-04-19,irajasenador,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,1,1216,2021-04-27,astridfontenell,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,1,44,2021-04-27,carloshbfavaro,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,1,1775,2021-04-27,fiscaldoibama,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,3,430,2021-04-27,greenpeacebr,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,1,8116,2021-04-27,leandraleal,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,5,2015,2021-04-27,midianinja,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,1,6,2021-04-27,niltotatto,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,1,463,2021-04-27,taliriapetrone,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,4,7303,2021-04-28,alessandromolon,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,1,455,2021-04-28,amandafaudi,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,21,2676,2021-04-28,andrearoeirap,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,1,5131,2021-04-28,andretrig,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,3,31,2021-04-28,arthurvneto,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,1,163,2021-04-28,astridfontenell,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,9,664,2021-04-28,aureacarolinax,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,1,77,2021-04-28,bohngass,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,5,325,2021-04-28,brasildefato,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,18,50,2021-04-28,camilopsb,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,1,290,2021-04-28,carapanarana,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,1,2,2021-04-28,carloshbfavaro,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,1,3,2021-04-28,cbaraodeitarare,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,16,81,2021-04-28,celiomourato,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,2,108,2021-04-28,cut_brasil,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,2,1092,2021-04-28,davidmirandario,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,9,32,2021-04-28,depmarcon,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,3,7,2021-04-28,depvalmir,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,1,530,2021-04-28,esuplicy,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,1,6944,2021-04-28,felipeneto,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,2,452,2021-04-28,fernandapsol,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,13,6847,2021-04-28,fiscaldoibama,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,36,7195,2021-04-28,greenpeacebr,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,6,1349,2021-04-28,guajajarasonia,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,1,327,2021-04-28,hilde_angel,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,2,581,2021-04-28,ivanvalente,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,1,640,2021-04-28,jairmearrependi,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,1,272,2021-04-28,jandira_feghali,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,1,130,2021-04-28,jaqueswagner,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,10,1622,2021-04-28,j_livres,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,1,40,2021-04-28,jnascim,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,1,74,2021-04-28,joaofellet,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,1,1126,2021-04-28,joeniawapichana,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,10,7087,2021-04-28,kaiquebritor,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,1,915,2021-04-28,leandraleal,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,33,308,2021-04-28,levantepopular,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,1,10,2021-04-28,linobergalmeida,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,1,554,2021-04-28,manueladavila,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,1,4257,2021-04-28,marcelofreixo,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,4,2544,2021-04-28,marinasilva,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,34,12872,2021-04-28,midianinja,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,1,107,2021-04-28,mottatarcisio,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,12,2717,2021-04-28,mst_oficial,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,2,472,2021-04-28,mussumalive,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,1,119,2021-04-28,natbonavides,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,12,562,2021-04-28,niltotatto,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,18,1879,2021-04-28,obsclima,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,1,162,2021-04-28,orlandosilva,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,1,9,2021-04-28,partidoverde,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,1,205,2021-04-28,patriciapillar,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,1,60,2021-04-28,pcdob_oficial,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,1,114,2021-04-28,profisrael,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,1,5,2021-04-28,prof_rosaneide,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,3,255,2021-04-28,psol50,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,3,2133,2021-04-28,ptnosenado,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,1,264,2021-04-28,reginaldolopes,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,1,23,2021-04-28,renatasouzario,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,1,68,2021-04-28,rodrigoagost,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,3,1670,2021-04-28,samiabomfim,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,1,89,2021-04-28,senadofederal,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,4,32,2021-04-28,senadorjean,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,1,34,2021-04-28,senadorrogerio,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,2,552,2021-04-28,tabataamaralsp,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,11,1514,2021-04-28,taliriapetrone,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,1,216,2021-04-28,ticostacruz,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,2,259,2021-04-28,tuliogadelha,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,1,13,2021-04-29,afonsoflorence,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,3,7,2021-04-29,carloshbfavaro,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,1,159,2021-04-29,chico_psol,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,1,22,2021-04-29,obsclima,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,1,455,2021-04-29,ptbrasil,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,1,2,2021-04-29,tvsenado,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,1,84,2021-04-30,brasil247,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,1,473,2021-04-30,joaofellet,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,1,1,2021-04-30,tvsenado,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,1,0,2021-05-01,carloshbfavaro,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,5,26,2021-05-03,carloshbfavaro,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,1,2,2021-05-04,carloshbfavaro,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,1,642,2021-05-04,fiscaldoibama,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,2,118,2021-05-04,greenpeacebr,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,1,12,2021-05-04,irajasenador,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,1,69,2021-05-04,obsclima,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,1,4,2021-05-04,tvsenado,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,1,8,2021-05-04,zenaidern,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,1,130,2021-05-05,brasil247,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,3,15,2021-05-05,carloshbfavaro,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,1,175,2021-05-05,joaofellet,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,2,60,2021-05-05,niltotatto,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,1,4,2021-05-05,partidoverde,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,1,8,2021-05-05,zericardoam,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,1,87,2021-05-06,greenpeacebr,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,1,235,2021-05-06,midianinja,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,1,9,2021-05-06,partidoverde,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,1,44,2021-05-07,brasildefato,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,1,10,2021-05-07,niltotatto,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,1,591,2021-05-09,midianinja,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,3,5,2021-05-10,carloshbfavaro,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,1,466,2021-05-10,fiscaldoibama,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,1,16,2021-05-11,jaqueswagner,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,1,14,2021-05-11,niltotatto,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,1,2,2021-05-11,tvsenado,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,1,3,2021-05-13,carloshbfavaro,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,1,0,2021-05-14,carloshbfavaro,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,1,0,2021-05-17,carloshbfavaro,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,1,4,2021-05-25,carloshbfavaro,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,1,2,2021-05-26,carloshbfavaro,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,1,5,2021-05-28,carloshbfavaro,socioambiental,NA,PL 510/2021
683cdf202e465941c7ec181ed701b894,1,14,2021-06-05,agencialupa,socioambiental,NA,PL 510/2021
6b12f878951844f3594f3f84b2294a4f,1,26,2019-08-27,heitorfreirece,socioambiental,PL 4071/2020,NA
6bf74b7491c8e3a714bbf95ae92311c4,1,2,2020-12-08,solidariedadebr,socioambiental,PL 4198/2020,NA
6c74bedf8b714e465f7fe246047a3710,1,125,2019-07-31,andregordon73,socioambiental,NA,PL 135/2020
6c74bedf8b714e465f7fe246047a3710,1,9,2020-10-19,marceloramosam,socioambiental,NA,PL 135/2020
6c74bedf8b714e465f7fe246047a3710,1,302,2020-12-15,joicehasselmann,socioambiental,NA,PL 135/2020
6c74bedf8b714e465f7fe246047a3710,1,269,2020-12-17,joicehasselmann,socioambiental,NA,PL 135/2020
6c74bedf8b714e465f7fe246047a3710,1,138,2020-12-17,mariadorosario,socioambiental,NA,PL 135/2020
6c74bedf8b714e465f7fe246047a3710,1,75,2020-12-17,uneoficial,socioambiental,NA,PL 135/2020
6c74bedf8b714e465f7fe246047a3710,1,164,2021-01-13,majorolimpio,socioambiental,NA,PL 135/2020
6c74bedf8b714e465f7fe246047a3710,1,55,2021-03-17,izalcilucas,socioambiental,NA,PL 135/2020
6c74bedf8b714e465f7fe246047a3710,1,270,2021-04-20,alinesleutjes,socioambiental,NA,PL 135/2020
6d2bbca6eb76e7411882054a60839644,1,119,2019-02-04,alessandromolon,socioambiental,PL 18/2019,NA
6d2bbca6eb76e7411882054a60839644,2,188,2019-02-04,jnascim,socioambiental,PL 18/2019,NA
6d2bbca6eb76e7411882054a60839644,1,65,2019-02-12,alessandromolon,socioambiental,PL 18/2019,NA
6d2bbca6eb76e7411882054a60839644,1,8,2019-02-18,agencialupa,socioambiental,PL 18/2019,NA
6d2bbca6eb76e7411882054a60839644,1,5,2019-04-23,sen_wellington,socioambiental,PL 18/2019,NA
6d2bbca6eb76e7411882054a60839644,1,6,2019-11-11,alvarodias_,socioambiental,PL 18/2019,NA
6d2bbca6eb76e7411882054a60839644,1,3,2020-06-25,ujsbrasil,socioambiental,PL 18/2019,NA
6d4bd96c8a8dffe066718503d82ec4a0,1,6,2020-09-29,carlosveraspt,socioambiental,PDL 415/2020,NA
6d4bd96c8a8dffe066718503d82ec4a0,1,76,2020-09-30,henriquefontana,socioambiental,PDL 415/2020,NA
6da06eadf78db985f2c5ad85041daadd,1,4,2020-03-11,camilopsb,socioambiental,PL 6024/2019,NA
6da06eadf78db985f2c5ad85041daadd,1,131,2021-06-09,midianinja,socioambiental,PL 6024/2019,NA
6dfd44aa84fda3908878ad70308ee41d,1,28,2020-05-29,capalbertoneto,socioambiental,NA,PL 2920/2019
6dfd44aa84fda3908878ad70308ee41d,2,19,2020-07-01,capalbertoneto,socioambiental,NA,PL 2920/2019
6e745002f2dfe70056e242375603a844,1,5,2019-05-24,rafaelmottarn,socioambiental,PL 3037/2020,NA
6e745002f2dfe70056e242375603a844,1,788,2020-09-01,diegogarciapr,socioambiental,PL 3037/2020,NA
6e745002f2dfe70056e242375603a844,1,1284,2020-09-02,otonidepfederal,socioambiental,PL 3037/2020,NA
6ec15271bee601ef885a10f49e3910a1,1,3,2020-09-23,janiceascari,socioambiental,PL 25/2015,NA
708594c916421646c66642859710e505,1,5,2021-06-25,camaradeputados,socioambiental,PL 2001/2019,NA
70ee1907e769e62166026399b4c611a2,2,1,2019-06-15,gilsonmarques30,socioambiental,PL 5159/2020,NA
728a798ba1378ded9898fc9696dedabe,1,5,2019-05-25,deppedrolucasf,socioambiental,PL 2727/2019,NA
728a798ba1378ded9898fc9696dedabe,1,3,2019-06-06,deppedrolucasf,socioambiental,PL 2727/2019,NA
74ae4e0c9883afea658c2bd830f7fb04,1,65,2019-09-18,depjorgesolla,socioambiental,PL 572/2020,NA
76e3be9ffef545e3e21ad37be1203452,1,751,2020-10-26,jouberth19,socioambiental,PL 1524/2019,NA
7705006c68d8b906d7ea235a1db23210,1,43,2019-06-05,elizianegama,socioambiental,PL 144/2020,NA
7705006c68d8b906d7ea235a1db23210,2,76,2021-03-17,lucianagenro,socioambiental,PL 144/2020,NA
779dc69d691a587a5b74bf4b3cb2ed31,1,10,2020-03-18,reginaldolopes,socioambiental,PL 731/2015,NA
779dc69d691a587a5b74bf4b3cb2ed31,1,0,2021-06-24,nereucrispim,socioambiental,PL 731/2015,NA
79080cbe69b69361af3f19954e6684ca,2,936,2021-05-12,andrearoeirap,socioambiental,PL 3279/2019,NA
79080cbe69b69361af3f19954e6684ca,1,32,2021-05-13,niltotatto,socioambiental,PL 3279/2019,NA
7db2799740c7bddb7f4701db47ad25e7,1,9,2020-05-11,carloschiodini,socioambiental,PL 2294/2019,NA
7db2799740c7bddb7f4701db47ad25e7,1,6,2020-05-20,carloschiodini,socioambiental,PL 2294/2019,NA
7db2799740c7bddb7f4701db47ad25e7,1,11,2020-05-21,carloschiodini,socioambiental,PL 2294/2019,NA
7db2799740c7bddb7f4701db47ad25e7,1,6,2020-05-21,maldaner_celso,socioambiental,PL 2294/2019,NA
7db2799740c7bddb7f4701db47ad25e7,1,2,2020-05-21,pauloabiackel,socioambiental,PL 2294/2019,NA
7db2799740c7bddb7f4701db47ad25e7,1,1,2020-05-22,depjuscelino,socioambiental,PL 2294/2019,NA
7db2799740c7bddb7f4701db47ad25e7,1,7,2020-05-22,gilcutrim,socioambiental,PL 2294/2019,NA
7db2799740c7bddb7f4701db47ad25e7,1,12,2020-05-22,pauloganime,socioambiental,PL 2294/2019,NA
7ef9a245638bf643a4aafe7bdb59fce3,1,8,2020-04-02,anastasia,socioambiental,NA,PL 1282/2019
7ef9a245638bf643a4aafe7bdb59fce3,1,125,2020-04-07,anastasia,socioambiental,NA,PL 1282/2019
7ef9a245638bf643a4aafe7bdb59fce3,1,97,2020-04-07,contaratosenado,socioambiental,NA,PL 1282/2019
7ef9a245638bf643a4aafe7bdb59fce3,1,2565,2020-04-07,davialcolumbre,socioambiental,NA,PL 1282/2019
7ef9a245638bf643a4aafe7bdb59fce3,1,2,2020-04-07,eduardobismarck,socioambiental,NA,PL 1282/2019
7ef9a245638bf643a4aafe7bdb59fce3,2,173,2020-04-07,lasiermartins,socioambiental,NA,PL 1282/2019
7ef9a245638bf643a4aafe7bdb59fce3,1,18,2020-04-07,marcosrogerio,socioambiental,NA,PL 1282/2019
7ef9a245638bf643a4aafe7bdb59fce3,1,2,2020-04-07,tvsenado,socioambiental,NA,PL 1282/2019
7ef9a245638bf643a4aafe7bdb59fce3,1,15,2020-04-08,angelocoronel_,socioambiental,NA,PL 1282/2019
7ef9a245638bf643a4aafe7bdb59fce3,1,59,2020-04-08,contaratosenado,socioambiental,NA,PL 1282/2019
7ef9a245638bf643a4aafe7bdb59fce3,1,0,2020-04-08,zenaidern,socioambiental,NA,PL 1282/2019
7ef9a245638bf643a4aafe7bdb59fce3,1,15,2020-04-13,rigoni_felipe,socioambiental,NA,PL 1282/2019
7ef9a245638bf643a4aafe7bdb59fce3,1,0,2020-04-16,depjuscelino,socioambiental,NA,PL 1282/2019
7ef9a245638bf643a4aafe7bdb59fce3,1,5,2020-04-17,fabioreis1515,socioambiental,NA,PL 1282/2019
7ef9a245638bf643a4aafe7bdb59fce3,1,6,2020-04-17,rigoni_felipe,socioambiental,NA,PL 1282/2019
7ef9a245638bf643a4aafe7bdb59fce3,1,5991,2020-04-18,majorvitorhugo,socioambiental,NA,PL 1282/2019
7ef9a245638bf643a4aafe7bdb59fce3,1,82,2020-04-22,alinesleutjes,socioambiental,NA,PL 1282/2019
7ef9a245638bf643a4aafe7bdb59fce3,1,0,2020-04-22,betofaropt ‏,socioambiental,NA,PL 1282/2019
7ef9a245638bf643a4aafe7bdb59fce3,1,20,2020-04-22,capalbertoneto,socioambiental,NA,PL 1282/2019
7ef9a245638bf643a4aafe7bdb59fce3,1,18,2020-04-22,carloschiodini,socioambiental,NA,PL 1282/2019
7ef9a245638bf643a4aafe7bdb59fce3,1,20,2020-04-22,depbrunafurlan,socioambiental,NA,PL 1282/2019
7ef9a245638bf643a4aafe7bdb59fce3,2,7,2020-04-22,depjuscelino,socioambiental,NA,PL 1282/2019
7ef9a245638bf643a4aafe7bdb59fce3,1,20764,2020-04-22,lpbragancabr,socioambiental,NA,PL 1282/2019
7ef9a245638bf643a4aafe7bdb59fce3,2,1438,2020-04-22,majorfabianadep,socioambiental,NA,PL 1282/2019
7ef9a245638bf643a4aafe7bdb59fce3,1,11,2020-04-22,pompeodemattos,socioambiental,NA,PL 1282/2019
7ef9a245638bf643a4aafe7bdb59fce3,1,4,2020-04-22,silvio_cfilho,socioambiental,NA,PL 1282/2019
7ef9a245638bf643a4aafe7bdb59fce3,1,33,2020-04-23,alice_portugal,socioambiental,NA,PL 1282/2019
7ef9a245638bf643a4aafe7bdb59fce3,1,13,2020-04-23,betofaropt ‏,socioambiental,NA,PL 1282/2019
7ef9a245638bf643a4aafe7bdb59fce3,1,2,2020-04-23,christinoaureo,socioambiental,NA,PL 1282/2019
7ef9a245638bf643a4aafe7bdb59fce3,1,21,2020-04-23,coelho_rodrigo,socioambiental,NA,PL 1282/2019
7ef9a245638bf643a4aafe7bdb59fce3,1,133,2020-04-23,deppimentel,socioambiental,NA,PL 1282/2019
7ef9a245638bf643a4aafe7bdb59fce3,1,3,2020-04-23,gilcutrim,socioambiental,NA,PL 1282/2019
7ef9a245638bf643a4aafe7bdb59fce3,1,18,2020-04-23,gilsonmarques30,socioambiental,NA,PL 1282/2019
7ef9a245638bf643a4aafe7bdb59fce3,1,6,2020-04-23,herciliodiniz,socioambiental,NA,PL 1282/2019
7ef9a245638bf643a4aafe7bdb59fce3,2,130,2020-04-23,pauloganime,socioambiental,NA,PL 1282/2019
7ef9a245638bf643a4aafe7bdb59fce3,1,511,2020-04-23,samiabomfim,socioambiental,NA,PL 1282/2019
7ef9a245638bf643a4aafe7bdb59fce3,1,8,2020-04-23,samuelmoreira,socioambiental,NA,PL 1282/2019
7ef9a245638bf643a4aafe7bdb59fce3,1,2,2020-04-24,glaustindafokus,socioambiental,NA,PL 1282/2019
7ef9a245638bf643a4aafe7bdb59fce3,2,12,2020-04-24,senadorarose,socioambiental,NA,PL 1282/2019
7ef9a245638bf643a4aafe7bdb59fce3,1,7,2020-04-24,telmariomotarr,socioambiental,NA,PL 1282/2019
7ef9a245638bf643a4aafe7bdb59fce3,1,1,2020-04-24,tvsenado,socioambiental,NA,PL 1282/2019
7ef9a245638bf643a4aafe7bdb59fce3,1,12,2020-04-24,vanderlan_vc,socioambiental,NA,PL 1282/2019
7ef9a245638bf643a4aafe7bdb59fce3,1,2,2020-04-24,zenaidern,socioambiental,NA,PL 1282/2019
7ef9a245638bf643a4aafe7bdb59fce3,1,25,2020-05-03,depzeneto,socioambiental,NA,PL 1282/2019
7ef9a245638bf643a4aafe7bdb59fce3,1,172,2020-05-05,paulopaim,socioambiental,NA,PL 1282/2019
7ef9a245638bf643a4aafe7bdb59fce3,1,19,2020-05-08,rigoni_felipe,socioambiental,NA,PL 1282/2019
7ef9a245638bf643a4aafe7bdb59fce3,1,893,2020-05-12,paulopaim,socioambiental,NA,PL 1282/2019
7ef9a245638bf643a4aafe7bdb59fce3,1,82,2020-05-14,paulopaim,socioambiental,NA,PL 1282/2019
7ef9a245638bf643a4aafe7bdb59fce3,1,400,2020-05-18,paulopaim,socioambiental,NA,PL 1282/2019
7ef9a245638bf643a4aafe7bdb59fce3,1,9,2020-05-19,maldaner_celso,socioambiental,NA,PL 1282/2019
7ef9a245638bf643a4aafe7bdb59fce3,1,29,2020-05-20,senadorheinze,socioambiental,NA,PL 1282/2019
7ef9a245638bf643a4aafe7bdb59fce3,1,4,2020-05-26,andrepdt12,socioambiental,NA,PL 1282/2019
7ef9a245638bf643a4aafe7bdb59fce3,1,2,2020-05-27,maldaner_celso,socioambiental,NA,PL 1282/2019
7ef9a245638bf643a4aafe7bdb59fce3,1,0,2020-08-19,tvsenado,socioambiental,NA,PL 1282/2019
7ef9a245638bf643a4aafe7bdb59fce3,1,3,2020-12-29,tvsenado,socioambiental,NA,PL 1282/2019
7f7468d8d3f0f8ff42e7e6fa92847518,1,2,2021-07-19,nereucrispim,socioambiental,PL 4402/2020,NA
837013af79f47cbcb2d7d8b3758ff313,1,15,2020-10-27,camaradeputados,socioambiental,PL 5015/2020,NA
8812555e388e39ff9c2c617980ee5dd2,1,731,2020-01-24,majorvitorhugo,socioambiental,PL 4270/2020,NA
8a77d386abb5e7c10646c22a857a9668,1,0,2020-09-14,tvsenado,socioambiental,PL 4414/2016,NA
8a88ce910ad465e25dc06ca777193409,1,1897,2019-05-21,randolfeap,socioambiental,PL 188/2020,NA
8b633a9802f478711db16a55a4f12d54,1,15,2020-10-19,camaradeputados,socioambiental,PL 4839/2020,NA
8cbc82699463cc1ac629c03a02636d03,1,22,2019-03-19,felipecarreras,socioambiental,PL 1371/2019,NA
8cc3fa39c93a0cdea57009e9e58691ca,1,282,2021-04-14,fiscaldoibama,socioambiental,PL 6289/2019,NA
8cc3fa39c93a0cdea57009e9e58691ca,1,65,2021-07-07,cartamaior,socioambiental,PL 6289/2019,NA
