id_leggo,interesse,periodo,temperatura_recente
f02ad43ae0a52cbb1ee67d53495d6ca9,socioambiental,2021-04-26,0.39
f02ad43ae0a52cbb1ee67d53495d6ca9,socioambiental,2021-04-19,0.52
8f77140002b2c752fc00029894085851,socioambiental,2021-07-12,0
8f77140002b2c752fc00029894085851,socioambiental,2021-07-05,0
8f77140002b2c752fc00029894085851,socioambiental,2021-06-28,0
8f77140002b2c752fc00029894085851,socioambiental,2021-06-21,0
8f77140002b2c752fc00029894085851,socioambiental,2021-06-14,0
8f77140002b2c752fc00029894085851,socioambiental,2021-06-07,0
8f77140002b2c752fc00029894085851,socioambiental,2021-05-31,0
8f77140002b2c752fc00029894085851,socioambiental,2021-05-24,0
8f77140002b2c752fc00029894085851,socioambiental,2021-05-17,0
8f77140002b2c752fc00029894085851,socioambiental,2021-05-10,0
8f77140002b2c752fc00029894085851,socioambiental,2021-05-03,0
8f77140002b2c752fc00029894085851,socioambiental,2021-04-26,0
8f77140002b2c752fc00029894085851,socioambiental,2021-04-19,0
39bc5bbea1cee37f2c3d9029e941e2a5,socioambiental,2021-07-12,0.17
39bc5bbea1cee37f2c3d9029e941e2a5,socioambiental,2021-07-05,0.23
39bc5bbea1cee37f2c3d9029e941e2a5,socioambiental,2021-06-28,0.3
39bc5bbea1cee37f2c3d9029e941e2a5,socioambiental,2021-06-21,0.4
39bc5bbea1cee37f2c3d9029e941e2a5,socioambiental,2021-06-14,0.53
39bc5bbea1cee37f2c3d9029e941e2a5,socioambiental,2021-06-07,0.71
39bc5bbea1cee37f2c3d9029e941e2a5,socioambiental,2021-05-31,0.95
39bc5bbea1cee37f2c3d9029e941e2a5,socioambiental,2021-05-24,1.27
39bc5bbea1cee37f2c3d9029e941e2a5,socioambiental,2021-05-17,1.69
39bc5bbea1cee37f2c3d9029e941e2a5,socioambiental,2021-05-10,2.25
39bc5bbea1cee37f2c3d9029e941e2a5,socioambiental,2021-05-03,3
39bc5bbea1cee37f2c3d9029e941e2a5,socioambiental,2021-04-26,0
39bc5bbea1cee37f2c3d9029e941e2a5,socioambiental,2021-04-19,0
00b38afafc801bbf13dc9953effa9102,socioambiental,2021-07-12,0
00b38afafc801bbf13dc9953effa9102,socioambiental,2021-07-05,0
00b38afafc801bbf13dc9953effa9102,socioambiental,2021-06-28,0
00b38afafc801bbf13dc9953effa9102,socioambiental,2021-06-21,0
00b38afafc801bbf13dc9953effa9102,socioambiental,2021-06-14,0
00b38afafc801bbf13dc9953effa9102,socioambiental,2021-06-07,0
00b38afafc801bbf13dc9953effa9102,socioambiental,2021-05-31,0
00b38afafc801bbf13dc9953effa9102,socioambiental,2021-05-24,0
00b38afafc801bbf13dc9953effa9102,socioambiental,2021-05-17,0
00b38afafc801bbf13dc9953effa9102,socioambiental,2021-05-10,0
00b38afafc801bbf13dc9953effa9102,socioambiental,2021-05-03,0
00b38afafc801bbf13dc9953effa9102,socioambiental,2021-04-26,0
00b38afafc801bbf13dc9953effa9102,socioambiental,2021-04-19,0
ec5b4e053246060881812586d25755ad,socioambiental,2021-07-12,0.44
ec5b4e053246060881812586d25755ad,socioambiental,2021-07-05,0.59
ec5b4e053246060881812586d25755ad,socioambiental,2021-06-28,0.79
ec5b4e053246060881812586d25755ad,socioambiental,2021-06-21,1.05
ec5b4e053246060881812586d25755ad,socioambiental,2021-06-14,1.41
ec5b4e053246060881812586d25755ad,socioambiental,2021-06-07,1.88
ec5b4e053246060881812586d25755ad,socioambiental,2021-05-31,2.5
ec5b4e053246060881812586d25755ad,socioambiental,2021-05-24,2
ec5b4e053246060881812586d25755ad,socioambiental,2021-05-17,0
ec5b4e053246060881812586d25755ad,socioambiental,2021-05-10,0
ec5b4e053246060881812586d25755ad,socioambiental,2021-05-03,0
ec5b4e053246060881812586d25755ad,socioambiental,2021-04-26,0
ec5b4e053246060881812586d25755ad,socioambiental,2021-04-19,0
f4e8cdbcdeb42d540b96249ca27b8801,socioambiental,2021-07-12,0
f4e8cdbcdeb42d540b96249ca27b8801,socioambiental,2021-07-05,0
f4e8cdbcdeb42d540b96249ca27b8801,socioambiental,2021-06-28,0
f4e8cdbcdeb42d540b96249ca27b8801,socioambiental,2021-06-21,0
f4e8cdbcdeb42d540b96249ca27b8801,socioambiental,2021-06-14,0
f4e8cdbcdeb42d540b96249ca27b8801,socioambiental,2021-06-07,0
f4e8cdbcdeb42d540b96249ca27b8801,socioambiental,2021-05-31,0
f4e8cdbcdeb42d540b96249ca27b8801,socioambiental,2021-05-24,0
f4e8cdbcdeb42d540b96249ca27b8801,socioambiental,2021-05-17,0
f4e8cdbcdeb42d540b96249ca27b8801,socioambiental,2021-05-10,0
f4e8cdbcdeb42d540b96249ca27b8801,socioambiental,2021-05-03,0
f4e8cdbcdeb42d540b96249ca27b8801,socioambiental,2021-04-26,0
f4e8cdbcdeb42d540b96249ca27b8801,socioambiental,2021-04-19,0
a6cae5da522a80e002879c681c2cf035,socioambiental,2021-07-12,0
a6cae5da522a80e002879c681c2cf035,socioambiental,2021-07-05,0
a6cae5da522a80e002879c681c2cf035,socioambiental,2021-06-28,0
a6cae5da522a80e002879c681c2cf035,socioambiental,2021-06-21,0
a6cae5da522a80e002879c681c2cf035,socioambiental,2021-06-14,0
a6cae5da522a80e002879c681c2cf035,socioambiental,2021-06-07,0
a6cae5da522a80e002879c681c2cf035,socioambiental,2021-05-31,0
a6cae5da522a80e002879c681c2cf035,socioambiental,2021-05-24,0
a6cae5da522a80e002879c681c2cf035,socioambiental,2021-05-17,0
a6cae5da522a80e002879c681c2cf035,socioambiental,2021-05-10,0
a6cae5da522a80e002879c681c2cf035,socioambiental,2021-05-03,0
a6cae5da522a80e002879c681c2cf035,socioambiental,2021-04-26,0
a6cae5da522a80e002879c681c2cf035,socioambiental,2021-04-19,0
da929173aca90aad13afa3fe216a1f88,socioambiental,2021-07-12,0
da929173aca90aad13afa3fe216a1f88,socioambiental,2021-07-05,0
da929173aca90aad13afa3fe216a1f88,socioambiental,2021-06-28,0
da929173aca90aad13afa3fe216a1f88,socioambiental,2021-06-21,0
da929173aca90aad13afa3fe216a1f88,socioambiental,2021-06-14,0
da929173aca90aad13afa3fe216a1f88,socioambiental,2021-06-07,0
da929173aca90aad13afa3fe216a1f88,socioambiental,2021-05-31,0
da929173aca90aad13afa3fe216a1f88,socioambiental,2021-05-24,0
da929173aca90aad13afa3fe216a1f88,socioambiental,2021-05-17,0
da929173aca90aad13afa3fe216a1f88,socioambiental,2021-05-10,0
da929173aca90aad13afa3fe216a1f88,socioambiental,2021-05-03,0
da929173aca90aad13afa3fe216a1f88,socioambiental,2021-04-26,0
da929173aca90aad13afa3fe216a1f88,socioambiental,2021-04-19,0
d390008b3a506ca1d96b269a91565187,socioambiental,2021-07-12,0.14
d390008b3a506ca1d96b269a91565187,socioambiental,2021-07-05,0.19
d390008b3a506ca1d96b269a91565187,socioambiental,2021-06-28,0.25
d390008b3a506ca1d96b269a91565187,socioambiental,2021-06-21,0.34
d390008b3a506ca1d96b269a91565187,socioambiental,2021-06-14,0.45
d390008b3a506ca1d96b269a91565187,socioambiental,2021-06-07,0.6
d390008b3a506ca1d96b269a91565187,socioambiental,2021-05-31,0.8
d390008b3a506ca1d96b269a91565187,socioambiental,2021-05-24,1.07
d390008b3a506ca1d96b269a91565187,socioambiental,2021-05-17,1.42
d390008b3a506ca1d96b269a91565187,socioambiental,2021-05-10,1.9
d390008b3a506ca1d96b269a91565187,socioambiental,2021-05-03,2.53
d390008b3a506ca1d96b269a91565187,socioambiental,2021-04-26,1.13
d390008b3a506ca1d96b269a91565187,socioambiental,2021-04-19,0.18
d8a02979d2829415b1b87a300ce96d86,socioambiental,2021-07-12,0
d8a02979d2829415b1b87a300ce96d86,socioambiental,2021-07-05,0
d8a02979d2829415b1b87a300ce96d86,socioambiental,2021-06-28,0
d8a02979d2829415b1b87a300ce96d86,socioambiental,2021-06-21,0
d8a02979d2829415b1b87a300ce96d86,socioambiental,2021-06-14,0
d8a02979d2829415b1b87a300ce96d86,socioambiental,2021-06-07,0
d8a02979d2829415b1b87a300ce96d86,socioambiental,2021-05-31,0
d8a02979d2829415b1b87a300ce96d86,socioambiental,2021-05-24,0
d8a02979d2829415b1b87a300ce96d86,socioambiental,2021-05-17,0
d8a02979d2829415b1b87a300ce96d86,socioambiental,2021-05-10,0
d8a02979d2829415b1b87a300ce96d86,socioambiental,2021-05-03,0
d8a02979d2829415b1b87a300ce96d86,socioambiental,2021-04-26,0
d8a02979d2829415b1b87a300ce96d86,socioambiental,2021-04-19,0
f6ccbd94e38be9b8486e82091baf30a3,socioambiental,2021-07-12,0
f6ccbd94e38be9b8486e82091baf30a3,socioambiental,2021-07-05,0
f6ccbd94e38be9b8486e82091baf30a3,socioambiental,2021-06-28,0
f6ccbd94e38be9b8486e82091baf30a3,socioambiental,2021-06-21,0
f6ccbd94e38be9b8486e82091baf30a3,socioambiental,2021-06-14,0
f6ccbd94e38be9b8486e82091baf30a3,socioambiental,2021-06-07,0
f6ccbd94e38be9b8486e82091baf30a3,socioambiental,2021-05-31,0
f6ccbd94e38be9b8486e82091baf30a3,socioambiental,2021-05-24,0
f6ccbd94e38be9b8486e82091baf30a3,socioambiental,2021-05-17,0
f6ccbd94e38be9b8486e82091baf30a3,socioambiental,2021-05-10,0
f6ccbd94e38be9b8486e82091baf30a3,socioambiental,2021-05-03,0
f6ccbd94e38be9b8486e82091baf30a3,socioambiental,2021-04-26,0
f6ccbd94e38be9b8486e82091baf30a3,socioambiental,2021-04-19,0
b06b9de1f0bc7a3360b86b4d1def92ec,socioambiental,2021-07-12,0
b06b9de1f0bc7a3360b86b4d1def92ec,socioambiental,2021-07-05,0
b06b9de1f0bc7a3360b86b4d1def92ec,socioambiental,2021-06-28,0
b06b9de1f0bc7a3360b86b4d1def92ec,socioambiental,2021-06-21,0
b06b9de1f0bc7a3360b86b4d1def92ec,socioambiental,2021-06-14,0
b06b9de1f0bc7a3360b86b4d1def92ec,socioambiental,2021-06-07,0
b06b9de1f0bc7a3360b86b4d1def92ec,socioambiental,2021-05-31,0
b06b9de1f0bc7a3360b86b4d1def92ec,socioambiental,2021-05-24,0
b06b9de1f0bc7a3360b86b4d1def92ec,socioambiental,2021-05-17,0
b06b9de1f0bc7a3360b86b4d1def92ec,socioambiental,2021-05-10,0
b06b9de1f0bc7a3360b86b4d1def92ec,socioambiental,2021-05-03,0
b06b9de1f0bc7a3360b86b4d1def92ec,socioambiental,2021-04-26,0
b06b9de1f0bc7a3360b86b4d1def92ec,socioambiental,2021-04-19,0
94378e5c02e36487397613616033c1f8,socioambiental,2021-07-12,0
94378e5c02e36487397613616033c1f8,socioambiental,2021-07-05,0
94378e5c02e36487397613616033c1f8,socioambiental,2021-06-28,0
94378e5c02e36487397613616033c1f8,socioambiental,2021-06-21,0
94378e5c02e36487397613616033c1f8,socioambiental,2021-06-14,0
94378e5c02e36487397613616033c1f8,socioambiental,2021-06-07,0
94378e5c02e36487397613616033c1f8,socioambiental,2021-05-31,0
94378e5c02e36487397613616033c1f8,socioambiental,2021-05-24,0
94378e5c02e36487397613616033c1f8,socioambiental,2021-05-17,0
94378e5c02e36487397613616033c1f8,socioambiental,2021-05-10,0
94378e5c02e36487397613616033c1f8,socioambiental,2021-05-03,0
94378e5c02e36487397613616033c1f8,socioambiental,2021-04-26,0
94378e5c02e36487397613616033c1f8,socioambiental,2021-04-19,0
010f108d87169e77e6d08336510fdcac,socioambiental,2021-07-12,0
010f108d87169e77e6d08336510fdcac,socioambiental,2021-07-05,0
010f108d87169e77e6d08336510fdcac,socioambiental,2021-06-28,0
010f108d87169e77e6d08336510fdcac,socioambiental,2021-06-21,0
010f108d87169e77e6d08336510fdcac,socioambiental,2021-06-14,0
010f108d87169e77e6d08336510fdcac,socioambiental,2021-06-07,0
010f108d87169e77e6d08336510fdcac,socioambiental,2021-05-31,0
010f108d87169e77e6d08336510fdcac,socioambiental,2021-05-24,0
010f108d87169e77e6d08336510fdcac,socioambiental,2021-05-17,0
010f108d87169e77e6d08336510fdcac,socioambiental,2021-05-10,0
010f108d87169e77e6d08336510fdcac,socioambiental,2021-05-03,0
010f108d87169e77e6d08336510fdcac,socioambiental,2021-04-26,0
010f108d87169e77e6d08336510fdcac,socioambiental,2021-04-19,0
a471763bf7328d73b616675af285f438,socioambiental,2021-07-12,0.13
a471763bf7328d73b616675af285f438,socioambiental,2021-07-05,0.17
a471763bf7328d73b616675af285f438,socioambiental,2021-06-28,0.22
a471763bf7328d73b616675af285f438,socioambiental,2021-06-21,0.3
a471763bf7328d73b616675af285f438,socioambiental,2021-06-14,0.4
a471763bf7328d73b616675af285f438,socioambiental,2021-06-07,0.53
a471763bf7328d73b616675af285f438,socioambiental,2021-05-31,0.71
a471763bf7328d73b616675af285f438,socioambiental,2021-05-24,0.95
a471763bf7328d73b616675af285f438,socioambiental,2021-05-17,1.26
a471763bf7328d73b616675af285f438,socioambiental,2021-05-10,1.68
a471763bf7328d73b616675af285f438,socioambiental,2021-05-03,0
a471763bf7328d73b616675af285f438,socioambiental,2021-04-26,0
a471763bf7328d73b616675af285f438,socioambiental,2021-04-19,0
8522a5e851667c8e3089e5dbc6d3f304,socioambiental,2021-07-12,0
8522a5e851667c8e3089e5dbc6d3f304,socioambiental,2021-07-05,0
8522a5e851667c8e3089e5dbc6d3f304,socioambiental,2021-06-28,0
8522a5e851667c8e3089e5dbc6d3f304,socioambiental,2021-06-21,0
8522a5e851667c8e3089e5dbc6d3f304,socioambiental,2021-06-14,0
8522a5e851667c8e3089e5dbc6d3f304,socioambiental,2021-06-07,0
8522a5e851667c8e3089e5dbc6d3f304,socioambiental,2021-05-31,0
8522a5e851667c8e3089e5dbc6d3f304,socioambiental,2021-05-24,0
8522a5e851667c8e3089e5dbc6d3f304,socioambiental,2021-05-17,0
8522a5e851667c8e3089e5dbc6d3f304,socioambiental,2021-05-10,0
8522a5e851667c8e3089e5dbc6d3f304,socioambiental,2021-05-03,0
8522a5e851667c8e3089e5dbc6d3f304,socioambiental,2021-04-26,0
8522a5e851667c8e3089e5dbc6d3f304,socioambiental,2021-04-19,0
e647375d46104d295937f47af939a478,socioambiental,2021-07-12,0.09
e647375d46104d295937f47af939a478,socioambiental,2021-07-05,0.12
e647375d46104d295937f47af939a478,socioambiental,2021-06-28,0.16
e647375d46104d295937f47af939a478,socioambiental,2021-06-21,0.22
e647375d46104d295937f47af939a478,socioambiental,2021-06-14,0.29
e647375d46104d295937f47af939a478,socioambiental,2021-06-07,0.38
e647375d46104d295937f47af939a478,socioambiental,2021-05-31,0.51
e647375d46104d295937f47af939a478,socioambiental,2021-05-24,0.68
e647375d46104d295937f47af939a478,socioambiental,2021-05-17,0.91
e647375d46104d295937f47af939a478,socioambiental,2021-05-10,1.22
e647375d46104d295937f47af939a478,socioambiental,2021-05-03,1.62
e647375d46104d295937f47af939a478,socioambiental,2021-04-26,2.16
e647375d46104d295937f47af939a478,socioambiental,2021-04-19,1.55
538d2c2c9941e3dcc3997692ff7bf2b9,socioambiental,2021-07-12,0.01
538d2c2c9941e3dcc3997692ff7bf2b9,socioambiental,2021-07-05,0.01
538d2c2c9941e3dcc3997692ff7bf2b9,socioambiental,2021-06-28,0.02
538d2c2c9941e3dcc3997692ff7bf2b9,socioambiental,2021-06-21,0.02
538d2c2c9941e3dcc3997692ff7bf2b9,socioambiental,2021-06-14,0.03
538d2c2c9941e3dcc3997692ff7bf2b9,socioambiental,2021-06-07,0.04
538d2c2c9941e3dcc3997692ff7bf2b9,socioambiental,2021-05-31,0.05
538d2c2c9941e3dcc3997692ff7bf2b9,socioambiental,2021-05-24,0.06
538d2c2c9941e3dcc3997692ff7bf2b9,socioambiental,2021-05-17,0.09
538d2c2c9941e3dcc3997692ff7bf2b9,socioambiental,2021-05-10,0.11
538d2c2c9941e3dcc3997692ff7bf2b9,socioambiental,2021-05-03,0.15
538d2c2c9941e3dcc3997692ff7bf2b9,socioambiental,2021-04-26,0.2
538d2c2c9941e3dcc3997692ff7bf2b9,socioambiental,2021-04-19,0.27
7f9600865fe9990e2484f26f6ea9e6c9,socioambiental,2021-07-12,0
7f9600865fe9990e2484f26f6ea9e6c9,socioambiental,2021-07-05,0
7f9600865fe9990e2484f26f6ea9e6c9,socioambiental,2021-06-28,0
7f9600865fe9990e2484f26f6ea9e6c9,socioambiental,2021-06-21,0
7f9600865fe9990e2484f26f6ea9e6c9,socioambiental,2021-06-14,0
7f9600865fe9990e2484f26f6ea9e6c9,socioambiental,2021-06-07,0
7f9600865fe9990e2484f26f6ea9e6c9,socioambiental,2021-05-31,0
7f9600865fe9990e2484f26f6ea9e6c9,socioambiental,2021-05-24,0
7f9600865fe9990e2484f26f6ea9e6c9,socioambiental,2021-05-17,0
7f9600865fe9990e2484f26f6ea9e6c9,socioambiental,2021-05-10,0
7f9600865fe9990e2484f26f6ea9e6c9,socioambiental,2021-05-03,0
7f9600865fe9990e2484f26f6ea9e6c9,socioambiental,2021-04-26,0
7f9600865fe9990e2484f26f6ea9e6c9,socioambiental,2021-04-19,0
345806b40c84241e228b8a32f150aa1e,socioambiental,2021-07-12,0
345806b40c84241e228b8a32f150aa1e,socioambiental,2021-07-05,0
345806b40c84241e228b8a32f150aa1e,socioambiental,2021-06-28,0
345806b40c84241e228b8a32f150aa1e,socioambiental,2021-06-21,0
345806b40c84241e228b8a32f150aa1e,socioambiental,2021-06-14,0
345806b40c84241e228b8a32f150aa1e,socioambiental,2021-06-07,0
345806b40c84241e228b8a32f150aa1e,socioambiental,2021-05-31,0
345806b40c84241e228b8a32f150aa1e,socioambiental,2021-05-24,0
345806b40c84241e228b8a32f150aa1e,socioambiental,2021-05-17,0
345806b40c84241e228b8a32f150aa1e,socioambiental,2021-05-10,0
345806b40c84241e228b8a32f150aa1e,socioambiental,2021-05-03,0
345806b40c84241e228b8a32f150aa1e,socioambiental,2021-04-26,0
345806b40c84241e228b8a32f150aa1e,socioambiental,2021-04-19,0
f8f8f5e27c6d46412361d70725053941,socioambiental,2021-07-12,0.66
f8f8f5e27c6d46412361d70725053941,socioambiental,2021-07-05,0.88
f8f8f5e27c6d46412361d70725053941,socioambiental,2021-06-28,1.18
f8f8f5e27c6d46412361d70725053941,socioambiental,2021-06-21,1.57
f8f8f5e27c6d46412361d70725053941,socioambiental,2021-06-14,2.09
f8f8f5e27c6d46412361d70725053941,socioambiental,2021-06-07,2.79
f8f8f5e27c6d46412361d70725053941,socioambiental,2021-05-31,3.71
f8f8f5e27c6d46412361d70725053941,socioambiental,2021-05-24,4.95
f8f8f5e27c6d46412361d70725053941,socioambiental,2021-05-17,6.6
f8f8f5e27c6d46412361d70725053941,socioambiental,2021-05-10,8.8
f8f8f5e27c6d46412361d70725053941,socioambiental,2021-05-03,11.74
f8f8f5e27c6d46412361d70725053941,socioambiental,2021-04-26,5.99
f8f8f5e27c6d46412361d70725053941,socioambiental,2021-04-19,1.32
5b383a40703b786a7f8ecb47cff02477,socioambiental,2021-07-12,0
5b383a40703b786a7f8ecb47cff02477,socioambiental,2021-07-05,0
5b383a40703b786a7f8ecb47cff02477,socioambiental,2021-06-28,0
5b383a40703b786a7f8ecb47cff02477,socioambiental,2021-06-21,0
5b383a40703b786a7f8ecb47cff02477,socioambiental,2021-06-14,0
5b383a40703b786a7f8ecb47cff02477,socioambiental,2021-06-07,0
5b383a40703b786a7f8ecb47cff02477,socioambiental,2021-05-31,0
5b383a40703b786a7f8ecb47cff02477,socioambiental,2021-05-24,0
5b383a40703b786a7f8ecb47cff02477,socioambiental,2021-05-17,0
5b383a40703b786a7f8ecb47cff02477,socioambiental,2021-05-10,0
5b383a40703b786a7f8ecb47cff02477,socioambiental,2021-05-03,0.01
5b383a40703b786a7f8ecb47cff02477,socioambiental,2021-04-26,0.01
5b383a40703b786a7f8ecb47cff02477,socioambiental,2021-04-19,0.01
444df3df507f78ab1e222d379afb484f,socioambiental,2021-07-12,0.01
444df3df507f78ab1e222d379afb484f,socioambiental,2021-07-05,0.01
444df3df507f78ab1e222d379afb484f,socioambiental,2021-06-28,0.02
444df3df507f78ab1e222d379afb484f,socioambiental,2021-06-21,0.02
444df3df507f78ab1e222d379afb484f,socioambiental,2021-06-14,0.03
444df3df507f78ab1e222d379afb484f,socioambiental,2021-06-07,0.04
444df3df507f78ab1e222d379afb484f,socioambiental,2021-05-31,0.05
444df3df507f78ab1e222d379afb484f,socioambiental,2021-05-24,0.07
444df3df507f78ab1e222d379afb484f,socioambiental,2021-05-17,0.1
444df3df507f78ab1e222d379afb484f,socioambiental,2021-05-10,0.13
444df3df507f78ab1e222d379afb484f,socioambiental,2021-05-03,0.17
444df3df507f78ab1e222d379afb484f,socioambiental,2021-04-26,0.23
444df3df507f78ab1e222d379afb484f,socioambiental,2021-04-19,0.3
9e8cf621c0ff25f4d2dbdd4b0070093f,socioambiental,2021-07-12,0.21
9e8cf621c0ff25f4d2dbdd4b0070093f,socioambiental,2021-07-05,0.28
9e8cf621c0ff25f4d2dbdd4b0070093f,socioambiental,2021-06-28,0.37
9e8cf621c0ff25f4d2dbdd4b0070093f,socioambiental,2021-06-21,0.5
9e8cf621c0ff25f4d2dbdd4b0070093f,socioambiental,2021-06-14,0.66
9e8cf621c0ff25f4d2dbdd4b0070093f,socioambiental,2021-06-07,0.88
9e8cf621c0ff25f4d2dbdd4b0070093f,socioambiental,2021-05-31,1.18
9e8cf621c0ff25f4d2dbdd4b0070093f,socioambiental,2021-05-24,1.57
9e8cf621c0ff25f4d2dbdd4b0070093f,socioambiental,2021-05-17,2.1
9e8cf621c0ff25f4d2dbdd4b0070093f,socioambiental,2021-05-10,2.8
9e8cf621c0ff25f4d2dbdd4b0070093f,socioambiental,2021-05-03,3.73
9e8cf621c0ff25f4d2dbdd4b0070093f,socioambiental,2021-04-26,4.97
9e8cf621c0ff25f4d2dbdd4b0070093f,socioambiental,2021-04-19,6.63
7b3573ddc2a808fcd447db94e22d3ac4,socioambiental,2021-07-12,0
7b3573ddc2a808fcd447db94e22d3ac4,socioambiental,2021-07-05,0
7b3573ddc2a808fcd447db94e22d3ac4,socioambiental,2021-06-28,0
7b3573ddc2a808fcd447db94e22d3ac4,socioambiental,2021-06-21,0
7b3573ddc2a808fcd447db94e22d3ac4,socioambiental,2021-06-14,0
7b3573ddc2a808fcd447db94e22d3ac4,socioambiental,2021-06-07,0
7b3573ddc2a808fcd447db94e22d3ac4,socioambiental,2021-05-31,0
7b3573ddc2a808fcd447db94e22d3ac4,socioambiental,2021-05-24,0
7b3573ddc2a808fcd447db94e22d3ac4,socioambiental,2021-05-17,0
7b3573ddc2a808fcd447db94e22d3ac4,socioambiental,2021-05-10,0
7b3573ddc2a808fcd447db94e22d3ac4,socioambiental,2021-05-03,0
7b3573ddc2a808fcd447db94e22d3ac4,socioambiental,2021-04-26,0
7b3573ddc2a808fcd447db94e22d3ac4,socioambiental,2021-04-19,0
256da1be740c11a66fdec0c7102bf96f,socioambiental,2021-07-12,0
256da1be740c11a66fdec0c7102bf96f,socioambiental,2021-07-05,0
256da1be740c11a66fdec0c7102bf96f,socioambiental,2021-06-28,0
256da1be740c11a66fdec0c7102bf96f,socioambiental,2021-06-21,0
256da1be740c11a66fdec0c7102bf96f,socioambiental,2021-06-14,0
256da1be740c11a66fdec0c7102bf96f,socioambiental,2021-06-07,0
256da1be740c11a66fdec0c7102bf96f,socioambiental,2021-05-31,0
256da1be740c11a66fdec0c7102bf96f,socioambiental,2021-05-24,0
256da1be740c11a66fdec0c7102bf96f,socioambiental,2021-05-17,0
256da1be740c11a66fdec0c7102bf96f,socioambiental,2021-05-10,0
256da1be740c11a66fdec0c7102bf96f,socioambiental,2021-05-03,0
256da1be740c11a66fdec0c7102bf96f,socioambiental,2021-04-26,0
256da1be740c11a66fdec0c7102bf96f,socioambiental,2021-04-19,0
8588e01c3feef42549da06eab598f5d3,socioambiental,2021-07-12,0
8588e01c3feef42549da06eab598f5d3,socioambiental,2021-07-05,0
8588e01c3feef42549da06eab598f5d3,socioambiental,2021-06-28,0
8588e01c3feef42549da06eab598f5d3,socioambiental,2021-06-21,0
8588e01c3feef42549da06eab598f5d3,socioambiental,2021-06-14,0
8588e01c3feef42549da06eab598f5d3,socioambiental,2021-06-07,0
8588e01c3feef42549da06eab598f5d3,socioambiental,2021-05-31,0
8588e01c3feef42549da06eab598f5d3,socioambiental,2021-05-24,0
8588e01c3feef42549da06eab598f5d3,socioambiental,2021-05-17,0
8588e01c3feef42549da06eab598f5d3,socioambiental,2021-05-10,0.01
8588e01c3feef42549da06eab598f5d3,socioambiental,2021-05-03,0.01
8588e01c3feef42549da06eab598f5d3,socioambiental,2021-04-26,0.01
8588e01c3feef42549da06eab598f5d3,socioambiental,2021-04-19,0.01
90aa7f96ef7d19436c81a41b549c2b89,socioambiental,2021-07-12,0
90aa7f96ef7d19436c81a41b549c2b89,socioambiental,2021-07-05,0
90aa7f96ef7d19436c81a41b549c2b89,socioambiental,2021-06-28,0
90aa7f96ef7d19436c81a41b549c2b89,socioambiental,2021-06-21,0
90aa7f96ef7d19436c81a41b549c2b89,socioambiental,2021-06-14,0
90aa7f96ef7d19436c81a41b549c2b89,socioambiental,2021-06-07,0
90aa7f96ef7d19436c81a41b549c2b89,socioambiental,2021-05-31,0
90aa7f96ef7d19436c81a41b549c2b89,socioambiental,2021-05-24,0
90aa7f96ef7d19436c81a41b549c2b89,socioambiental,2021-05-17,0
90aa7f96ef7d19436c81a41b549c2b89,socioambiental,2021-05-10,0
90aa7f96ef7d19436c81a41b549c2b89,socioambiental,2021-05-03,0
90aa7f96ef7d19436c81a41b549c2b89,socioambiental,2021-04-26,0
90aa7f96ef7d19436c81a41b549c2b89,socioambiental,2021-04-19,0
dff308365135380392cf06e36bce35ad,socioambiental,2021-07-12,0.19
dff308365135380392cf06e36bce35ad,socioambiental,2021-07-05,0.25
dff308365135380392cf06e36bce35ad,socioambiental,2021-06-28,0.33
dff308365135380392cf06e36bce35ad,socioambiental,2021-06-21,0.45
dff308365135380392cf06e36bce35ad,socioambiental,2021-06-14,0.59
dff308365135380392cf06e36bce35ad,socioambiental,2021-06-07,0.79
dff308365135380392cf06e36bce35ad,socioambiental,2021-05-31,1.06
dff308365135380392cf06e36bce35ad,socioambiental,2021-05-24,1.41
dff308365135380392cf06e36bce35ad,socioambiental,2021-05-17,1.88
dff308365135380392cf06e36bce35ad,socioambiental,2021-05-10,2.51
dff308365135380392cf06e36bce35ad,socioambiental,2021-05-03,1.1
dff308365135380392cf06e36bce35ad,socioambiental,2021-04-26,0.13
dff308365135380392cf06e36bce35ad,socioambiental,2021-04-19,0.18
b321c0eb9f01c9e1c021eefad355d4a2,socioambiental,2021-07-12,0
b321c0eb9f01c9e1c021eefad355d4a2,socioambiental,2021-07-05,0
b321c0eb9f01c9e1c021eefad355d4a2,socioambiental,2021-06-28,0
b321c0eb9f01c9e1c021eefad355d4a2,socioambiental,2021-06-21,0
b321c0eb9f01c9e1c021eefad355d4a2,socioambiental,2021-06-14,0
b321c0eb9f01c9e1c021eefad355d4a2,socioambiental,2021-06-07,0
b321c0eb9f01c9e1c021eefad355d4a2,socioambiental,2021-05-31,0
b321c0eb9f01c9e1c021eefad355d4a2,socioambiental,2021-05-24,0
b321c0eb9f01c9e1c021eefad355d4a2,socioambiental,2021-05-17,0
b321c0eb9f01c9e1c021eefad355d4a2,socioambiental,2021-05-10,0
b321c0eb9f01c9e1c021eefad355d4a2,socioambiental,2021-05-03,0
b321c0eb9f01c9e1c021eefad355d4a2,socioambiental,2021-04-26,0
b321c0eb9f01c9e1c021eefad355d4a2,socioambiental,2021-04-19,0
20c2677848edd8de65f7256a628efcdd,socioambiental,2021-07-12,0
