mes,ano,id_parlamentar_parlametria,direitos-humanos,licenciamento-ambiental,migracao-e-refugio,pandemia,reforma-administrativa,reforma-tributaria,socioambiental,transparencia-e-integridade
6,2020,1204441,0,0,0,0,0,0,0,0
6,2020,1204442,0,0,0,0,0,0,0,0
6,2020,1204444,0,0,0,0,0,3,0,3
6,2020,1204446,0,0,0,0,0,0,0,0
6,2020,1204450,0,0,0,0,0,0,0,0
6,2020,1204451,0,0,0,0,0,0,0,0
6,2020,1204452,0,0,0,0,0,0,0,0
6,2020,1204453,1,1,0,1,0,1,0,1
6,2020,1204454,0,0,0,0,0,5,0,5
6,2020,1204455,0,0,0,0,0,0,0,0
6,2020,1204456,0,0,0,0,0,0,0,0
6,2020,1204458,2,0,0,0,0,9,0,9
6,2020,1204459,0,0,0,0,0,0,0,0
6,2020,1204460,0,0,0,0,0,2,0,2
6,2020,1204461,6,6,0,6,0,0,0,0
6,2020,1204464,0,5,0,5,0,1,0,1
6,2020,1204467,3,3,0,3,0,0,0,0
6,2020,1204468,0,0,0,0,0,0,0,0
6,2020,1204472,0,0,0,0,0,0,0,0
6,2020,1204473,0,0,0,0,0,0,0,0
6,2020,1204479,0,0,0,0,0,0,0,0
6,2020,1204480,0,0,0,0,0,0,0,0
6,2020,1204481,0,2,0,2,0,1,0,1
6,2020,1204482,0,0,0,0,0,0,0,0
6,2020,1204484,0,0,0,0,0,0,0,0
6,2020,1204487,0,0,0,0,0,0,0,0
6,2020,1204488,0,0,0,0,0,0,0,0
6,2020,1204490,0,0,0,0,0,0,0,0
6,2020,1204491,0,0,0,0,0,0,0,0
6,2020,1204492,0,0,0,0,0,0,0,0
6,2020,1204495,0,0,0,0,0,0,0,0
6,2020,1204496,0,0,0,0,0,0,0,0
6,2020,1204500,0,0,0,0,0,0,0,0
6,2020,1204501,0,0,0,0,0,0,0,0
6,2020,1204502,0,0,0,0,0,0,0,0
6,2020,1204503,0,0,0,0,0,1,0,1
6,2020,1204506,0,0,0,0,0,0,0,0
6,2020,1204507,0,0,0,0,0,0,0,0
6,2020,1204508,0,0,0,0,1,0,1,0
6,2020,1204509,2,3,0,3,0,0,0,0
6,2020,1204511,0,0,0,0,0,0,0,0
6,2020,1204512,0,0,0,0,0,0,0,0
6,2020,1204514,0,0,0,0,0,0,0,0
6,2020,1204515,0,0,0,0,0,0,0,0
6,2020,1204516,0,0,0,0,0,0,0,0
6,2020,1204517,0,0,0,0,0,0,0,0
6,2020,1204519,0,0,0,0,0,0,0,0
6,2020,1204520,0,0,0,0,0,2,0,2
6,2020,1204523,0,0,0,0,0,0,0,0
6,2020,1204524,0,0,0,0,0,0,0,0
6,2020,1204526,0,0,0,0,0,2,0,2
6,2020,1204527,0,0,0,0,0,0,0,0
6,2020,1204528,0,0,0,0,0,0,0,0
6,2020,1204529,0,0,0,0,0,0,0,0
6,2020,1204530,0,0,0,0,0,0,0,0
6,2020,1204531,0,0,0,0,0,0,0,0
6,2020,1204532,0,0,0,0,0,0,0,0
6,2020,1204533,0,0,0,0,0,0,0,0
6,2020,1204534,2,4,0,4,0,3,0,5
6,2020,1204535,4,9,0,9,0,0,0,0
6,2020,1204536,0,0,0,0,0,0,0,0
6,2020,1204539,0,0,0,0,0,0,0,0
6,2020,1204540,0,0,0,0,0,0,0,0
6,2020,1204541,0,0,0,0,0,0,0,0
6,2020,1204542,0,1,0,1,0,0,0,0
6,2020,1204545,0,2,0,2,0,1,0,1
6,2020,1204546,0,0,0,0,0,0,0,0
6,2020,1204547,0,0,0,0,0,0,0,0
6,2020,1204548,0,0,0,0,0,0,0,0
6,2020,1204551,0,0,0,0,0,0,0,0
6,2020,1204555,0,0,0,0,0,0,0,0
6,2020,1204556,0,0,0,0,0,0,0,0
6,2020,1204557,0,0,0,0,0,0,0,0
6,2020,1204559,1,0,0,0,0,0,0,0
6,2020,1204561,0,0,0,0,0,0,0,0
6,2020,1204565,0,0,0,0,0,0,0,0
6,2020,1204566,0,0,0,0,0,0,0,0
6,2020,1204570,0,0,0,0,0,0,0,0
6,2020,1204572,0,0,0,0,0,3,0,3
6,2020,1204573,0,0,0,0,0,0,0,0
6,2020,1204575,3,0,0,0,0,0,0,0
6,2020,1205548,0,0,0,0,0,0,0,0
6,2020,1205550,0,0,0,0,0,0,0,0
6,2020,1205863,0,0,0,0,0,0,0,0
6,2020,1205865,0,0,0,0,0,0,0,0
6,2020,1209189,0,0,0,0,0,0,0,0
6,2020,168720,0,0,0,0,0,0,0,0
6,2020,169871,0,0,0,0,0,0,0,0
6,2020,172442,0,0,0,0,0,0,0,0
6,2020,173433,0,0,0,0,0,0,0,0
6,2020,173460,0,0,0,0,0,0,0,0
6,2020,173466,1,0,0,0,0,0,0,0
6,2020,173482,0,0,0,0,0,0,0,0
6,2020,173486,0,0,0,0,0,0,0,0
6,2020,173531,0,0,0,0,0,0,0,0
6,2020,173586,0,0,0,0,0,0,0,0
6,2020,173604,0,1,0,1,0,0,0,0
6,2020,173692,0,0,0,0,0,0,0,0
6,2020,173701,0,1,0,1,0,0,0,0
6,2020,173788,0,0,0,0,0,0,0,0
6,2020,173801,0,0,0,0,0,0,0,0
6,2020,173943,0,0,0,0,0,0,0,0
6,2020,174057,0,0,0,0,0,0,0,0
6,2020,174060,0,0,0,0,0,0,0,0
6,2020,174075,0,0,0,0,0,0,0,0
6,2020,174156,0,0,0,0,0,0,0,0
6,2020,174158,0,0,0,0,0,0,0,0
6,2020,174159,1,2,0,2,0,0,0,0
6,2020,174160,0,0,0,0,0,0,0,0
6,2020,174161,0,0,0,0,0,0,0,0
6,2020,174200,0,0,0,0,0,0,0,0
6,2020,174273,0,0,0,0,0,0,0,0
6,2020,174283,0,0,0,0,0,0,0,0
6,2020,174299,0,0,0,0,0,0,0,0
6,2020,174317,0,0,0,0,0,0,0,0
6,2020,174366,0,0,0,0,0,0,0,0
6,2020,174371,0,0,0,0,0,0,0,0
6,2020,174376,4,0,0,0,0,0,0,0
6,2020,174398,0,2,0,2,0,0,0,0
6,2020,174400,0,0,0,0,0,0,0,0
6,2020,174439,0,0,0,0,0,0,0,0
6,2020,174655,0,0,0,0,0,0,0,0
6,2020,174693,0,0,0,0,0,0,0,0
6,2020,174784,0,0,0,0,0,0,0,0
6,2020,174848,0,1,0,1,0,0,0,0
6,2020,175431,0,0,0,0,0,0,0,0
6,2020,176874,0,0,0,0,0,0,0,0
6,2020,181297,0,0,0,0,0,0,0,0
6,2020,190842,0,0,0,0,0,0,0,0
6,2020,192346,0,0,0,0,1,0,0,0
6,2020,192699,0,0,0,0,0,0,0,0
6,2020,21173,0,0,0,0,0,0,0,0
6,2020,21186,0,1,0,1,0,0,0,0
6,2020,222,0,0,0,0,0,8,0,8
6,2020,22331,0,4,0,3,1,0,1,0
6,2020,2285,0,0,0,0,0,12,0,12
6,2020,2345,0,0,0,0,0,0,0,0
6,2020,2374,0,0,0,0,0,1,0,1
6,2020,23806,0,0,0,0,0,0,0,0
6,2020,23830,0,0,0,0,0,4,0,4
6,2020,24525,0,0,0,0,0,0,0,0
6,2020,24560,0,0,0,0,0,0,0,0
6,2020,2470,0,0,0,0,0,0,0,0
6,2020,2475,0,0,0,0,0,0,0,0
6,2020,24770,0,0,0,0,0,0,0,0
6,2020,24981,0,0,0,0,0,0,0,0
6,2020,24994,0,0,0,0,0,0,0,0
6,2020,25008,1,0,0,0,0,1,0,1
6,2020,25012,3,2,0,2,1,0,1,0
6,2020,25236,0,0,0,0,0,0,0,0
6,2020,25322,0,0,0,0,0,0,0,0
6,2020,25350,0,0,0,0,0,2,0,2
6,2020,25352,0,0,0,0,0,0,0,0
6,2020,25376,0,0,0,0,0,39,0,39
6,2020,25385,1,0,0,0,0,0,0,0
6,2020,25411,2,0,0,0,0,0,0,0
6,2020,25422,0,0,0,0,0,0,0,0
6,2020,25502,1,0,0,0,0,0,0,0
6,2020,25523,0,0,0,0,0,0,0,0
6,2020,25529,0,0,0,0,0,0,0,0
6,2020,25531,0,0,0,0,0,1,0,1
6,2020,25533,0,0,0,0,0,9,0,9
6,2020,25535,0,0,0,0,0,0,0,0
6,2020,25537,0,0,0,0,0,2,0,2
6,2020,25540,0,0,0,0,0,0,0,0
6,2020,25585,0,0,0,0,0,0,0,0
6,2020,25627,1,0,0,0,0,0,0,0
6,2020,25718,0,0,0,0,0,0,0,0
6,2020,25732,0,1,0,1,0,0,0,0
6,2020,25748,0,1,0,1,0,1,0,1
6,2020,25783,0,4,0,4,0,1,0,1
6,2020,2581,0,0,0,0,0,0,0,0
6,2020,25899,0,0,0,0,0,0,0,0
6,2020,25905,0,0,0,0,0,0,0,0
6,2020,25924,0,0,0,0,0,0,0,0
6,2020,25942,0,0,0,0,0,0,0,0
6,2020,25953,0,0,0,0,0,0,0,0
6,2020,25959,0,0,0,0,0,0,0,0
6,2020,25967,0,0,0,0,0,0,0,0
6,2020,25976,0,0,0,0,0,0,0,0
6,2020,25979,0,0,0,0,0,0,0,0
6,2020,25982,0,0,0,0,0,0,0,0
6,2020,25985,0,0,0,0,0,2,0,2
6,2020,25988,0,0,0,0,0,0,0,0
6,2020,25990,0,0,0,0,0,2,0,2
6,2020,25998,0,0,0,0,0,0,0,0
6,2020,26027,0,0,0,0,0,0,0,0
6,2020,26295,0,0,0,0,0,0,0,0
6,2020,270,0,0,0,0,0,0,0,0
6,2020,2825,0,1,0,1,0,0,0,0
6,2020,290,0,0,0,0,0,0,0,0
6,2020,2945,0,1,0,1,0,6,0,6
6,2021,1107283,1,0,0,0,1,0,1,0
6,2021,1109429,0,0,0,0,0,0,0,0
6,2021,1116379,0,0,0,0,0,0,0,0
6,2021,1122974,0,0,0,0,0,0,0,0
6,2021,1132504,1,2,6,1,8,0,2,0
6,2021,1133439,0,0,0,0,0,0,0,0
6,2021,1133968,0,0,0,0,0,0,0,0
6,2021,1136811,0,0,0,0,0,0,0,0
6,2021,1137070,0,0,0,0,0,0,0,0
6,2021,1139285,0,0,0,0,0,0,0,0
6,2021,1141335,0,0,0,0,0,0,0,0
6,2021,1141391,0,0,0,0,0,0,0,0
6,2021,1141398,0,0,1,0,1,0,0,0
6,2021,1141405,0,0,0,0,0,0,0,0
6,2021,1141411,0,1,0,1,0,0,0,0
6,2021,1141439,0,1,1,1,1,0,0,0
6,2021,1141450,0,0,0,0,0,0,0,0
6,2021,1141464,0,0,0,0,0,0,0,0
6,2021,1141470,0,6,6,6,6,0,0,0
6,2021,1141488,3,0,2,0,2,1,0,1
6,2021,1141516,0,0,0,0,0,0,0,0
6,2021,1141518,0,0,0,0,0,0,0,0
6,2021,1141553,0,0,0,0,0,0,0,0
6,2021,1141555,0,0,0,0,0,0,0,0
6,2021,1143084,0,0,0,0,0,0,0,0
6,2021,1150418,0,0,0,0,0,0,0,0
6,2021,1151208,0,0,0,0,0,0,0,0
6,2021,1152605,1,0,1,0,2,0,1,0
6,2021,1156190,0,0,1,0,1,1,0,1
6,2021,1157130,2,0,2,0,3,0,1,0
6,2021,1160508,1,0,2,0,3,0,1,0
6,2021,1160511,4,4,1,1,8,0,7,0
6,2021,1160512,0,0,2,0,2,0,0,0
6,2021,1160518,0,0,0,0,0,0,0,0
6,2021,1160527,0,0,0,0,0,0,0,0
6,2021,1160528,0,0,1,0,1,0,0,0
6,2021,1160531,0,0,0,0,0,0,0,0
6,2021,1160534,0,0,0,0,0,0,0,0
6,2021,1160535,0,0,0,0,0,0,0,0
6,2021,1160538,0,0,5,0,5,0,0,0
6,2021,1160541,0,0,0,0,0,0,0,0
6,2021,1160545,0,0,0,0,0,0,0,0
6,2021,1160556,1,0,0,0,1,0,1,0
6,2021,1160559,0,0,0,0,0,0,0,0
6,2021,1160569,0,0,2,0,2,0,0,0
6,2021,1160570,0,0,0,0,0,0,0,0
6,2021,1160575,0,0,1,0,1,0,0,0
6,2021,1160587,0,0,0,0,0,0,0,0
6,2021,1160589,0,0,0,0,0,0,0,0
6,2021,1160592,1,0,4,0,4,0,0,0
6,2021,1160601,0,0,0,0,0,0,0,0
6,2021,1160604,1,0,9,1,10,1,1,0
6,2021,1160610,0,0,2,0,2,0,0,0
6,2021,1160632,0,0,0,0,0,0,0,0
6,2021,1160641,0,0,0,0,0,0,0,0
6,2021,1160651,0,0,0,0,0,0,0,0
6,2021,1160653,0,0,0,0,0,1,0,1
6,2021,1160655,0,0,0,0,0,0,0,0
6,2021,1160665,0,0,0,0,0,0,0,0
6,2021,1160673,0,0,0,0,0,0,0,0
6,2021,1171617,0,0,0,0,0,0,0,0
6,2021,1171623,0,0,0,0,0,0,0,0
6,2021,1177282,0,0,0,0,0,0,0,0
6,2021,1178829,0,0,0,0,0,0,0,0
6,2021,1178854,0,0,0,0,0,0,0,0
6,2021,1178857,0,0,0,0,0,0,0,0
6,2021,1178871,0,0,0,0,0,0,0,0
6,2021,1178873,0,2,0,2,0,0,0,0
6,2021,1178884,0,0,0,0,0,0,0,0
6,2021,1178886,0,1,0,1,0,1,0,1
6,2021,1178889,0,0,1,0,1,0,0,0
6,2021,1178896,0,0,0,0,0,0,0,0
6,2021,1178908,0,0,0,0,0,0,0,0
6,2021,1178910,0,0,0,0,0,0,0,0
6,2021,1178912,0,0,0,0,0,0,0,0
6,2021,1178916,0,0,0,0,0,0,0,0
6,2021,1178922,0,0,0,0,0,0,0,0
6,2021,1178927,0,0,0,0,0,0,0,0
6,2021,1178929,21,0,0,0,0,0,0,0
6,2021,1178931,0,0,0,0,0,0,0,0
6,2021,1178933,0,0,0,0,0,0,0,0
6,2021,1178934,0,0,0,0,0,0,0,0
6,2021,1178939,0,0,0,0,0,0,0,0
6,2021,1178945,0,0,0,0,0,0,0,0
6,2021,1178946,0,0,0,0,0,0,0,0
6,2021,1178947,2,0,0,0,0,0,0,0
6,2021,1178948,0,0,0,0,0,0,0,0
6,2021,1178951,4,0,0,0,0,0,0,0
6,2021,1178952,0,0,0,0,0,0,0,0
6,2021,1178953,0,1,0,1,0,0,0,0
6,2021,1178959,0,0,0,0,0,0,0,0
6,2021,1178961,1,0,0,0,1,0,1,0
6,2021,1178962,0,0,0,0,0,0,0,0
6,2021,1178966,0,0,0,0,0,0,0,0
6,2021,1178969,2,0,0,0,0,0,0,0
6,2021,1178975,0,0,0,0,0,0,0,0
6,2021,1178977,0,0,0,0,0,0,0,0
6,2021,1178986,11,22,2,3,28,1,26,0
6,2021,1178987,0,1,1,1,1,0,0,0
6,2021,1178990,0,0,0,0,0,0,0,0
6,2021,1178993,0,0,0,0,0,0,0,0
6,2021,1179587,0,0,0,0,0,0,0,0
6,2021,1193726,0,0,0,0,0,0,0,0
6,2021,1198783,0,0,0,0,0,0,0,0
6,2021,1204352,21,0,10,0,31,0,21,0
6,2021,1204353,0,0,0,0,0,0,0,0
6,2021,1204355,0,0,0,0,0,0,0,0
6,2021,1204358,0,0,0,0,0,0,0,0
6,2021,1204359,0,0,0,0,0,0,0,0
6,2021,1204361,0,0,0,0,0,0,0,0
6,2021,1204365,0,0,0,0,0,0,0,0
6,2021,1204366,0,0,0,0,0,3,0,3
6,2021,1204367,1,0,0,0,0,0,0,0
6,2021,1204369,0,0,0,0,0,0,0,0
6,2021,1204370,0,0,0,0,0,0,0,0
6,2021,1204371,0,1,0,1,0,0,0,0
6,2021,1204372,1,1,1,2,2,0,1,0
6,2021,1204374,1,1,0,1,0,0,0,0
6,2021,1204375,0,0,0,0,0,0,0,0
6,2021,1204376,0,0,0,0,0,0,0,0
6,2021,1204377,0,1,0,1,0,0,0,0
6,2021,1204379,0,0,0,0,0,0,0,0
6,2021,1204381,0,0,0,0,0,0,0,0
6,2021,1204382,0,0,0,0,0,0,0,0
6,2021,1204383,0,0,11,0,11,0,0,0
6,2021,1204387,0,0,0,0,0,0,0,0
6,2021,1204388,0,0,0,0,0,0,0,0
6,2021,1204389,0,0,0,0,0,0,0,0
6,2021,1204391,0,0,0,0,0,1,0,1
6,2021,1204392,2,0,0,0,0,0,0,0
6,2021,1204393,0,0,0,0,0,0,0,0
6,2021,1204394,1,0,23,0,24,0,1,0
6,2021,1204395,0,0,0,0,0,0,0,0
6,2021,1204398,0,0,0,0,0,0,0,0
6,2021,1204399,0,0,0,0,0,0,0,0
6,2021,1204400,0,0,0,0,0,0,0,0
6,2021,1204404,0,0,0,0,0,0,0,0
6,2021,1204406,0,0,0,0,0,0,0,0
6,2021,1204407,1,5,4,3,8,0,4,0
6,2021,1204409,0,0,0,0,0,0,0,0
6,2021,1204410,0,0,0,0,0,0,0,0
6,2021,1204411,0,0,0,0,0,0,0,0
6,2021,1204412,0,0,0,0,0,0,0,0
6,2021,1204414,0,0,0,0,0,0,0,0
6,2021,1204415,0,0,0,0,1,0,1,0
6,2021,1204418,1,2,0,2,0,0,0,0
6,2021,1204419,0,0,0,0,0,0,0,0
6,2021,1204425,0,0,0,0,0,0,0,0
6,2021,1204426,0,0,0,0,0,0,0,0
6,2021,1204428,0,0,0,0,0,0,0,0
6,2021,1204430,0,0,1,0,1,0,0,0
6,2021,1204439,0,0,0,0,0,0,0,0
6,2021,1204440,0,0,0,0,0,0,0,0
6,2021,1204441,2,0,0,0,0,0,0,0
6,2021,1204442,0,0,0,0,0,0,0,0
6,2021,1204444,0,0,0,0,0,0,0,0
6,2021,1204446,0,0,0,0,0,0,0,0
6,2021,1204450,0,0,0,0,0,0,0,0
6,2021,1204451,0,0,0,0,0,0,0,0
6,2021,1204452,0,0,0,0,0,0,0,0
6,2021,1204453,3,0,0,1,0,0,0,0
6,2021,1204454,0,0,0,0,0,0,0,0
6,2021,1204455,0,1,0,1,0,0,0,0
6,2021,1204456,0,0,0,0,0,0,0,0
6,2021,1204458,0,0,0,0,0,0,0,0
6,2021,1204459,0,0,0,0,0,0,0,0
6,2021,1204460,0,0,0,0,0,0,0,0
6,2021,1204461,0,0,0,0,0,1,0,1
6,2021,1204464,9,10,6,6,16,0,10,0
6,2021,1204467,0,0,0,0,0,0,0,0
6,2021,1204468,9,0,0,0,9,0,9,0
6,2021,1204472,0,0,0,0,0,0,0,0
6,2021,1204473,0,0,0,0,0,0,0,0
6,2021,1204479,0,0,1,0,1,0,0,0
6,2021,1204480,0,0,21,0,21,0,0,0
6,2021,1204481,0,0,0,0,0,0,0,0
6,2021,1204482,0,0,0,0,0,0,0,0
6,2021,1204484,0,0,0,0,0,0,0,0
6,2021,1204487,0,0,0,0,0,0,0,0
6,2021,1204488,0,0,0,0,0,0,0,0
6,2021,1204490,0,0,0,0,0,0,0,0
6,2021,1204491,0,0,0,0,0,0,0,0
6,2021,1204492,0,0,2,0,2,0,0,0
6,2021,1204495,4,0,0,0,4,0,4,0
6,2021,1204496,0,0,0,0,0,0,0,0
6,2021,1204500,5,0,0,0,0,0,0,0
6,2021,1204501,4,0,4,0,8,0,4,0
6,2021,1204502,0,0,0,0,0,0,0,0
6,2021,1204503,3,0,0,0,0,0,0,0
6,2021,1204506,0,0,0,0,0,0,0,0
6,2021,1204507,3,0,1,1,1,0,0,0
6,2021,1204508,0,0,0,0,0,0,0,0
6,2021,1204509,11,9,2,4,15,0,13,0
6,2021,1204511,0,0,0,0,0,0,0,0
6,2021,1204512,0,0,0,0,0,0,0,0
6,2021,1204514,0,0,0,0,0,0,0,0
6,2021,1204515,0,0,0,0,0,0,0,0
6,2021,1204516,0,4,1,4,1,1,0,1
6,2021,1204517,0,0,0,0,0,0,0,0
6,2021,1204519,4,0,7,0,7,0,0,0
6,2021,1204520,0,0,0,0,0,0,0,0
6,2021,1204523,0,0,0,0,0,3,0,3
6,2021,1204524,0,0,0,0,0,0,0,0
6,2021,1204526,0,0,0,0,0,0,0,0
6,2021,1204527,1,0,0,0,0,0,0,0
6,2021,1204528,0,0,0,0,0,0,0,0
6,2021,1204529,0,0,0,0,0,0,0,0
6,2021,1204530,0,2,0,0,2,0,2,0
6,2021,1204531,0,0,0,0,0,0,0,0
6,2021,1204532,2,3,0,3,0,1,0,1
6,2021,1204533,0,0,0,0,0,0,0,0
6,2021,1204534,1,3,1,0,5,1,4,1
6,2021,1204535,3,3,3,3,4,0,1,0
6,2021,1204536,0,0,0,0,0,0,0,0
6,2021,1204539,0,0,0,0,1,0,1,0
6,2021,1204540,0,0,0,0,0,0,0,0
6,2021,1204541,0,0,0,1,0,0,0,0
6,2021,1204542,0,0,0,0,0,1,0,1
6,2021,1204545,0,0,0,0,0,0,0,0
6,2021,1204546,0,1,0,1,0,2,0,2
6,2021,1204547,0,0,0,0,0,0,0,0
6,2021,1204548,1,0,0,0,0,0,0,0
6,2021,1204551,0,0,0,0,0,0,0,0
6,2021,1204555,0,0,0,0,0,0,0,0
6,2021,1204556,0,1,0,1,1,0,1,0
6,2021,1204557,0,0,0,0,0,0,0,0
6,2021,1204559,0,0,1,1,1,0,0,0
6,2021,1204561,0,0,1,0,1,0,0,0
6,2021,1204565,0,0,0,0,0,1,0,1
6,2021,1204566,0,0,0,0,1,0,1,0
6,2021,1204570,0,0,0,0,0,0,0,0
6,2021,1204572,0,0,0,0,0,0,0,0
6,2021,1204573,0,0,0,0,0,0,0,0
6,2021,1204575,0,0,0,0,0,0,0,0
6,2021,1205548,2,3,1,0,6,0,5,0
6,2021,1205550,0,0,0,0,0,0,0,0
6,2021,1205863,0,0,0,0,0,0,0,0
6,2021,1205865,0,0,0,0,0,0,0,0
6,2021,1209189,0,0,0,0,0,0,0,0
6,2021,168720,0,0,1,0,1,0,0,0
6,2021,169871,2,0,0,0,0,0,0,0
6,2021,172442,0,0,0,0,0,0,0,0
6,2021,173433,0,0,0,0,0,0,0,0
6,2021,173460,0,0,0,0,0,0,0,0
6,2021,173466,0,0,0,0,0,0,0,0
6,2021,173482,0,0,1,0,1,0,0,0
6,2021,173486,0,0,0,0,0,0,0,0
6,2021,173531,3,2,6,1,8,0,2,0
6,2021,173586,0,0,0,0,0,0,0,0
6,2021,173604,0,0,2,0,2,0,0,0
6,2021,173692,1,0,0,0,0,0,0,0
6,2021,173701,0,2,0,4,0,0,0,0
6,2021,173788,0,0,0,0,0,0,0,0
6,2021,173801,0,0,1,0,1,0,0,0
6,2021,173943,0,1,1,1,1,0,0,0
6,2021,174057,4,14,23,14,24,0,1,0
6,2021,174060,1,0,0,0,1,0,1,0
6,2021,174075,0,0,0,1,0,0,0,0
6,2021,174156,0,0,0,0,0,0,0,0
6,2021,174158,0,0,0,0,0,0,0,0
6,2021,174159,0,0,0,0,0,0,0,0
6,2021,174160,0,1,1,2,1,0,0,0
6,2021,174161,1,1,5,2,6,1,1,0
6,2021,174200,0,0,0,0,0,0,0,0
6,2021,174273,2,0,0,0,0,0,0,0
6,2021,174283,0,0,0,0,0,0,0,0
6,2021,174299,0,0,0,0,0,0,0,0
6,2021,174317,0,0,0,0,0,0,0,0
6,2021,174366,0,0,0,0,0,0,0,0
6,2021,174371,1,0,11,0,12,0,1,0
6,2021,174376,0,0,2,0,2,0,0,0
6,2021,174398,2,1,1,1,3,0,2,0
6,2021,174400,0,0,3,0,3,0,0,0
6,2021,174439,0,0,0,0,0,0,0,0
6,2021,174655,0,0,0,0,0,0,0,0
6,2021,174693,0,0,0,0,0,0,0,0
6,2021,174784,1,1,6,0,7,0,1,0
6,2021,174848,1,3,4,3,4,0,0,0
6,2021,175431,0,0,0,0,0,0,0,0
6,2021,176874,0,0,1,0,1,0,0,0
6,2021,181297,0,0,0,0,0,0,0,0
6,2021,190842,0,0,0,0,0,0,0,0
6,2021,192346,2,0,0,0,0,0,0,0
6,2021,192699,0,0,6,0,6,0,0,0
6,2021,21173,0,0,0,0,0,0,0,0
6,2021,21186,0,0,0,0,0,0,0,0
6,2021,222,0,0,0,0,0,0,0,0
6,2021,22331,0,0,0,0,0,0,0,0
6,2021,2285,0,0,0,0,0,0,0,0
6,2021,2345,0,0,0,0,0,0,0,0
6,2021,2374,0,0,0,0,0,0,0,0
6,2021,23806,0,0,0,0,0,0,0,0
6,2021,23830,0,0,0,0,0,0,0,0
6,2021,24525,0,0,0,0,0,0,0,0
6,2021,24560,0,0,0,0,0,0,0,0
6,2021,2470,0,0,0,0,0,0,0,0
6,2021,2475,0,0,0,0,0,0,0,0
6,2021,24770,0,0,0,0,0,0,0,0
6,2021,24981,0,0,0,0,0,0,0,0
6,2021,24994,0,0,0,0,0,0,0,0
6,2021,25008,0,0,0,0,0,0,0,0
6,2021,25012,0,0,0,0,0,0,0,0
6,2021,25236,0,0,0,0,0,0,0,0
6,2021,25322,0,0,0,0,0,0,0,0
6,2021,25350,0,0,0,0,0,0,0,0
6,2021,25352,0,0,2,0,2,0,0,0
6,2021,25376,0,0,0,0,0,0,0,0
6,2021,25385,0,0,0,0,0,0,0,0
6,2021,25411,0,0,0,0,0,0,0,0
6,2021,25422,0,0,0,0,0,0,0,0
6,2021,25502,0,0,0,1,0,1,0,0
6,2021,25523,0,0,0,0,0,0,0,0
6,2021,25529,0,0,0,0,0,0,0,0
6,2021,25531,0,0,0,0,0,0,0,0
6,2021,25533,0,0,0,0,0,6,0,6
6,2021,25535,0,0,0,0,0,0,0,0
6,2021,25537,0,0,0,0,0,0,0,0
6,2021,25540,0,0,0,0,0,0,0,0
6,2021,25585,0,0,0,0,0,0,0,0
6,2021,25627,0,0,0,0,0,0,0,0
6,2021,25718,1,1,0,0,2,0,2,0
6,2021,25732,0,0,0,0,0,0,0,0
6,2021,25748,0,0,0,0,0,0,0,0
6,2021,25783,0,0,5,0,5,0,0,0
6,2021,2581,0,0,0,0,0,0,0,0
6,2021,25899,0,0,0,0,0,0,0,0
6,2021,25905,0,0,0,0,0,0,0,0
6,2021,25924,0,0,0,0,0,0,0,0
6,2021,25942,0,0,0,0,0,0,0,0
6,2021,25953,0,0,0,0,0,0,0,0
6,2021,25959,0,0,0,0,0,0,0,0
6,2021,25967,0,0,0,0,0,0,0,0
6,2021,25976,0,0,0,0,0,0,0,0
6,2021,25979,0,0,0,0,0,0,0,0
6,2021,25982,0,0,0,0,0,0,0,0
6,2021,25985,0,0,0,0,0,0,0,0
6,2021,25988,0,0,0,0,0,0,0,0
6,2021,25990,0,0,0,0,0,0,0,0
6,2021,25998,0,0,0,0,0,0,0,0
6,2021,26027,0,0,0,0,0,0,0,0
6,2021,26295,0,0,0,0,0,0,0,0
6,2021,270,0,0,0,0,0,0,0,0
6,2021,2825,2,1,0,2,0,1,0,0
6,2021,290,0,0,0,0,0,0,0,0
6,2021,2945,0,0,0,0,0,0,0,0
7,2019,1107283,1,0,0,0,0,0,0,0
7,2019,1109429,0,0,0,0,0,0,0,0
7,2019,1116379,0,0,0,0,0,0,0,0
7,2019,1122974,0,0,0,0,0,0,0,0
7,2019,1132504,1,0,0,0,0,0,0,0
7,2019,1133439,0,0,0,0,0,0,0,0
7,2019,1133968,0,0,0,0,0,0,0,0
7,2019,1136811,0,0,0,0,0,0,0,0
7,2019,1137070,0,0,0,0,0,0,0,0
7,2019,1139285,0,0,0,0,0,0,0,0
7,2019,1141335,0,0,0,0,0,0,0,0
7,2019,1141391,0,0,0,0,0,0,0,0
7,2019,1141398,1,0,0,0,0,0,0,0
7,2019,1141405,0,0,0,0,0,0,0,0
7,2019,1141411,0,0,0,0,0,0,0,0
7,2019,1141439,0,0,0,0,0,0,0,0
7,2019,1141450,0,0,0,0,0,0,0,0
7,2019,1141464,0,0,0,0,0,0,0,0
7,2019,1141470,0,0,0,0,0,0,0,0
7,2019,1141488,0,0,0,0,0,0,0,0
7,2019,1141516,0,0,0,0,0,0,0,0
7,2019,1141518,0,0,0,0,0,0,0,0
7,2019,1141553,1,0,0,0,0,0,0,0
7,2019,1141555,1,0,0,0,0,0,0,0
7,2019,1143084,1,0,0,0,0,0,0,0
7,2019,1150418,0,0,0,0,0,0,0,0
7,2019,1151208,0,0,0,0,0,0,0,0
7,2019,1152605,0,0,0,0,0,0,0,0
